SID,Familiarity,Trial,Repetition,AscLoc,ScrResp,Corr,RT,Confident,ImgName
1,1,1,1,1,1,1,3065.59,2,famfemale21.jpg
1,1,2,1,2,3,0,2146.18,2,athlete28.jpg
1,1,3,2,3,1,0,2411.76,3,famfemale37.jpg
1,1,4,1,3,2,0,1512.09,3,athlete1.jpg
1,1,5,2,2,3,0,2817.44,1,famfemale26.jpg
1,1,6,1,2,2,1,1427.23,4,actor49.jpg
1,1,7,2,3,1,0,2289.84,4,famfemale19.jpg
1,1,8,2,4,4,1,4182.33,4,athlete7.jpg
1,1,9,2,1,1,1,1606.19,3,famfemale09.jpg
1,1,10,2,4,4,1,999.39,4,actor35.jpg
1,1,11,1,2,3,0,1608.5,1,famfemale39.jpg
1,1,12,2,4,2,0,1519.1,3,athlete13.jpg
1,1,13,2,2,2,1,1362.93,4,actor19.jpg
1,1,14,1,2,2,1,2062.96,1,famfemale38.jpg
1,1,15,1,3,3,1,904.46,4,famfemale08.jpg
1,1,16,1,4,4,1,1188.14,2,famfemale40.jpg
1,1,17,2,2,2,1,1458.63,3,actor12.jpg
1,1,18,1,4,2,0,2489.39,1,actor14.jpg
1,1,19,2,4,4,1,680.55,4,famfemale04.jpg
1,1,20,1,3,3,1,2337.41,2,famfemale01.jpg
1,1,21,2,3,3,1,1134.01,3,capture026 copy.jpg
1,1,22,1,4,4,1,993.83,3,famfemale30.jpg
1,1,23,1,1,2,0,1539.02,3,capture027 copy.jpg
1,1,24,2,1,1,1,1679.01,3,famfemale32.jpg
1,1,25,1,3,1,0,1520.34,2,famfemale12.jpg
1,1,26,2,1,1,1,2199.07,2,actor41.jpg
1,1,27,2,2,2,1,1267.47,4,actor44.jpg
1,1,28,1,1,4,0,2047.81,1,famfemale02.jpg
1,1,29,2,4,4,1,985.27,4,famfemale06.jpg
1,1,30,2,4,3,0,1282.19,1,famfemale29.jpg
1,1,31,1,3,2,0,2203.24,1,actorprac1.jpg
1,1,32,2,3,3,1,1215.21,2,famfemale11.jpg
1,1,33,2,3,1,0,1704.77,1,actor9.jpg
1,1,34,2,1,2,0,1194.09,3,capture003 copy.jpg
1,1,35,2,1,1,1,1277.79,2,actor54.jpg
1,1,36,1,2,2,1,1353.8,2,actor53.jpg
1,1,37,1,3,3,1,1128.16,3,athlete6.jpg
1,1,38,2,2,4,0,1977.51,1,famfemale18.jpg
1,1,39,1,4,1,0,1176.51,1,famfemale22.jpg
1,1,40,2,3,2,0,1708.13,2,actor7.jpg
1,1,41,1,1,1,1,1141.5,2,famfemale34.jpg
1,1,42,1,2,2,1,993.26,4,famfemale36.jpg
1,1,43,1,1,2,0,1735.64,3,capture025 copy.jpg
1,1,44,2,2,3,0,1136.88,1,famfemale23.jpg
1,1,45,1,4,3,0,1231.21,1,capture008 copy.jpg
1,1,46,1,1,1,1,1130.86,1,actor51.jpg
1,1,47,2,1,1,1,1294.52,1,famfemale24.jpg
1,1,48,1,4,2,0,1858.44,2,actor17.jpg
2,1,1,2,1,4,0,5686.28,4,actor14.jpg
2,1,2,1,4,2,0,37764.58,2,actor41.jpg
2,1,3,1,3,3,1,7669.33,4,actor44.jpg
2,1,4,1,1,3,0,5271.15,4,famfemale12.jpg
2,1,5,1,1,1,1,5087.52,4,famfemale02.jpg
2,1,6,2,4,4,1,5045.06,3,famfemale11.jpg
2,1,7,2,4,3,0,4549.79,3,actor49.jpg
2,1,8,2,4,3,0,8912.7,3,actor53.jpg
2,1,9,2,3,3,1,1730.77,4,athlete6.jpg
2,1,10,2,2,2,1,11977.47,2,capture008 copy.jpg
2,1,11,2,3,3,1,6490.44,4,athlete1.jpg
2,1,12,2,1,1,1,1883.26,4,capture025 copy.jpg
2,1,13,1,4,2,0,6039.59,4,famfemale34.jpg
2,1,14,2,1,1,1,2562.82,4,actor51.jpg
2,1,15,2,1,1,1,4375.2,4,famfemale29.jpg
2,1,16,2,2,2,1,1614.93,4,famfemale18.jpg
2,1,17,2,2,2,1,4376.21,4,capture027 copy.jpg
2,1,18,1,4,4,1,4077.42,4,capture026 copy.jpg
2,1,19,1,3,3,1,3317.29,3,famfemale36.jpg
2,1,20,1,2,2,1,3471.44,4,athlete7.jpg
2,1,21,2,2,2,1,2055.36,4,famfemale04.jpg
2,1,22,1,3,3,1,5094.49,4,famfemale39.jpg
2,1,23,1,1,1,1,5777.39,4,actor54.jpg
2,1,24,2,2,3,0,3364.55,2,famfemale32.jpg
2,1,25,1,1,3,0,6774.96,2,actor19.jpg
2,1,26,2,3,4,0,1954.49,2,actorprac1.jpg
2,1,27,1,2,2,1,5444.29,3,famfemale22.jpg
2,1,28,1,2,3,0,10706.3,3,famfemale38.jpg
2,1,29,2,3,3,1,18399.92,4,famfemale06.jpg
2,1,30,2,4,4,1,2064.69,4,famfemale37.jpg
2,1,31,1,1,1,1,4599.59,3,capture003 copy.jpg
2,1,32,1,4,4,1,4706.46,3,famfemale21.jpg
2,1,33,1,4,4,1,4728.01,3,famfemale40.jpg
2,1,34,2,4,4,1,1517.41,3,actor17.jpg
2,1,35,2,1,1,1,1534.66,4,famfemale24.jpg
2,1,36,2,4,3,0,5394.61,1,famfemale23.jpg
2,1,37,2,2,2,1,2016.38,4,athlete28.jpg
2,1,38,1,2,2,1,1407.25,4,athlete13.jpg
2,1,39,1,3,3,1,4885.81,3,actor35.jpg
2,1,40,1,3,3,1,3312.53,3,actor7.jpg
2,1,41,2,3,3,1,4581.39,3,famfemale19.jpg
2,1,42,1,2,2,1,7954.73,3,actor9.jpg
2,1,43,1,1,1,1,3065.67,3,famfemale30.jpg
2,1,44,2,3,3,1,1668,4,famfemale09.jpg
2,1,45,1,4,4,1,10893.71,3,actor12.jpg
2,1,46,1,2,3,0,4672.62,1,famfemale08.jpg
2,1,47,2,1,1,1,3573.91,3,famfemale26.jpg
2,1,48,1,3,3,1,3797.45,3,famfemale01.jpg
3,1,1,1,2,2,1,4945.38,2,capture027 copy.jpg
3,1,2,1,1,2,0,5289.38,2,actor14.jpg
3,1,3,2,1,4,0,10850.75,1,athlete13.jpg
3,1,4,1,2,3,0,3979.01,3,famfemale24.jpg
3,1,5,2,4,1,0,4596.14,2,famfemale12.jpg
3,1,6,2,1,1,1,2343.18,4,famfemale38.jpg
3,1,7,1,2,1,0,2193.28,4,famfemale37.jpg
3,1,8,1,3,3,1,2214.03,4,famfemale29.jpg
3,1,9,1,4,2,0,3794.7,2,actor53.jpg
3,1,10,1,1,4,0,6525.36,1,athlete1.jpg
3,1,11,1,1,3,0,2577.02,3,famfemale32.jpg
3,1,12,1,4,4,1,4421.77,4,famfemale06.jpg
3,1,13,1,2,2,1,2600.3,4,capture025 copy.jpg
3,1,14,2,2,2,1,3287.92,4,famfemale39.jpg
3,1,15,1,4,2,0,5212.81,2,famfemale23.jpg
3,1,16,1,4,1,0,2487.79,2,actor51.jpg
3,1,17,2,2,2,1,2407.31,3,actor7.jpg
3,1,18,2,2,1,0,1417.31,2,famfemale21.jpg
3,1,19,1,2,2,1,2410.94,4,capture008 copy.jpg
3,1,20,1,4,1,0,1879.37,2,famfemale19.jpg
3,1,21,2,3,1,0,5225.05,1,famfemale40.jpg
3,1,22,1,4,3,0,2921.46,2,athlete6.jpg
3,1,23,2,4,2,0,2473.2,2,actor19.jpg
3,1,24,2,2,2,1,1376.77,4,actor35.jpg
3,1,25,2,1,1,1,1575.45,3,actor9.jpg
3,1,26,2,3,1,0,2550.35,4,famfemale01.jpg
3,1,27,1,3,2,0,1301.45,2,actor17.jpg
3,1,28,2,4,4,1,1457.74,4,famfemale30.jpg
3,1,29,2,2,4,0,4584.24,3,capture003 copy.jpg
3,1,30,1,2,2,1,2997.84,2,famfemale18.jpg
3,1,31,2,4,4,1,1351.76,4,famfemale08.jpg
3,1,32,2,4,2,0,2281.14,2,actor41.jpg
3,1,33,2,3,1,0,2475,1,capture026 copy.jpg
3,1,34,2,1,1,1,1306.13,4,famfemale36.jpg
3,1,35,2,1,2,0,990.01,3,actor12.jpg
3,1,36,1,1,1,1,983.32,4,famfemale04.jpg
3,1,37,2,3,3,1,3039.02,1,actor44.jpg
3,1,38,1,3,1,0,1987.81,4,famfemale26.jpg
3,1,39,1,3,1,0,1082.87,2,famfemale11.jpg
3,1,40,2,2,1,0,3481.53,1,famfemale02.jpg
3,1,41,2,3,2,0,1633.16,1,famfemale34.jpg
3,1,42,1,3,1,0,10226.79,3,athlete28.jpg
3,1,43,2,3,3,1,2490.76,4,athlete7.jpg
3,1,44,1,3,2,0,3407.29,2,actor49.jpg
3,1,45,1,1,3,0,3902.99,2,famfemale09.jpg
3,1,46,1,1,2,0,3783.07,2,actorprac1.jpg
3,1,47,2,1,1,1,2017.26,4,famfemale22.jpg
3,1,48,2,4,1,0,1128.5,1,actor54.jpg
4,1,1,2,2,3,0,4927.14,3,famfemale09.jpg
4,1,2,2,1,1,1,2354.6,3,actor51.jpg
4,1,3,2,3,2,0,2026.01,1,famfemale37.jpg
4,1,4,1,4,4,1,2568.95,4,famfemale34.jpg
4,1,5,1,3,3,1,2552.22,2,famfemale39.jpg
4,1,6,1,1,1,1,986.17,3,famfemale21.jpg
4,1,7,2,3,3,1,982,4,athlete28.jpg
4,1,8,2,4,2,0,1617.88,1,actor14.jpg
4,1,9,1,2,4,0,1192.4,1,famfemale38.jpg
4,1,10,1,3,3,1,852.63,4,capture026 copy.jpg
4,1,11,1,2,1,0,1136.32,3,actor54.jpg
4,1,12,1,3,3,1,921.76,4,famfemale01.jpg
4,1,13,2,1,1,1,978.87,4,famfemale04.jpg
4,1,14,1,2,2,1,998.66,4,actor35.jpg
4,1,15,2,4,4,1,1085.11,4,capture027 copy.jpg
4,1,16,2,4,4,1,1552.86,4,actorprac1.jpg
4,1,17,1,3,1,0,1327.29,3,actor9.jpg
4,1,18,2,2,2,1,2430.07,2,actor17.jpg
4,1,19,2,1,1,1,1063.8,1,famfemale23.jpg
4,1,20,1,1,3,0,1265.12,2,actor19.jpg
4,1,21,1,1,1,1,2503.77,2,actor12.jpg
4,1,22,1,4,3,0,1769.47,2,capture003 copy.jpg
4,1,23,2,3,1,0,2626.88,1,famfemale29.jpg
4,1,24,1,1,3,0,908.73,2,actor7.jpg
4,1,25,2,4,4,1,1352.49,4,famfemale26.jpg
4,1,26,2,3,3,1,2238.73,1,actor49.jpg
4,1,27,2,3,2,0,4304.88,3,famfemale24.jpg
4,1,28,1,1,1,1,1134.03,1,famfemale08.jpg
4,1,29,2,4,1,0,2265.93,1,famfemale18.jpg
4,1,30,1,3,3,1,856.84,3,actor44.jpg
4,1,31,1,2,1,0,1287.22,1,famfemale30.jpg
4,1,32,2,2,3,0,2901.66,4,capture025 copy.jpg
4,1,33,2,4,4,1,2418.51,3,famfemale06.jpg
4,1,34,2,1,1,1,1254.95,4,famfemale11.jpg
4,1,35,1,1,1,1,1157.48,4,famfemale12.jpg
4,1,36,1,4,3,0,2465.47,3,athlete7.jpg
4,1,37,1,3,3,1,875.35,4,famfemale40.jpg
4,1,38,2,2,2,1,910.97,4,actor53.jpg
4,1,39,1,4,4,1,1746.67,2,famfemale36.jpg
4,1,40,2,2,2,1,1774.75,3,famfemale19.jpg
4,1,41,2,1,1,1,914.57,1,athlete1.jpg
4,1,42,1,2,1,0,731.78,1,famfemale22.jpg
4,1,43,1,2,3,0,1164.8,3,athlete13.jpg
4,1,44,2,2,1,0,1162.98,1,famfemale32.jpg
4,1,45,1,4,1,0,953.64,1,actor41.jpg
4,1,46,2,1,1,1,1205.7,3,capture008 copy.jpg
4,1,47,2,3,3,1,2126.73,4,athlete6.jpg
4,1,48,1,4,3,0,4266.98,2,famfemale02.jpg
5,1,1,1,2,2,1,3770.68,3,famfemale22.jpg
5,1,2,2,3,3,1,2677.05,4,famfemale04.jpg
5,1,3,1,3,3,1,6007.94,2,famfemale12.jpg
5,1,4,2,3,3,1,3865.39,4,actor41.jpg
5,1,5,1,1,1,1,1646.27,4,famfemale30.jpg
5,1,6,2,2,2,1,1462.53,3,famfemale37.jpg
5,1,7,1,2,4,0,3055.97,1,actor53.jpg
5,1,8,2,2,2,1,2900.3,2,famfemale32.jpg
5,1,9,2,2,2,1,1750.6,4,athlete13.jpg
5,1,10,1,2,4,0,2224.51,2,famfemale02.jpg
5,1,11,1,1,1,1,1790.6,4,athlete6.jpg
5,1,12,1,2,2,1,2022.16,4,capture008 copy.jpg
5,1,13,2,4,4,1,1367.61,4,famfemale06.jpg
5,1,14,2,3,3,1,1662.18,4,famfemale09.jpg
5,1,15,1,4,3,0,4102.3,1,famfemale39.jpg
5,1,16,2,3,3,1,1271.17,4,famfemale11.jpg
5,1,17,2,1,1,1,3290.1,4,capture026 copy.jpg
5,1,18,1,2,2,1,1806.28,2,actorprac1.jpg
5,1,19,1,4,4,1,2096.95,2,capture027 copy.jpg
5,1,20,2,3,3,1,1593.16,4,actor35.jpg
5,1,21,2,3,3,1,1411,3,athlete7.jpg
5,1,22,1,3,3,1,2529.66,1,actor17.jpg
5,1,23,1,1,1,1,1516.47,4,famfemale36.jpg
5,1,24,2,2,2,1,8864.93,1,actor54.jpg
5,1,25,1,3,3,1,1934.62,1,athlete28.jpg
5,1,26,2,1,3,0,3833.26,2,capture003 copy.jpg
5,1,27,2,4,4,1,1740.11,4,actor12.jpg
5,1,28,2,2,2,1,3151.91,1,famfemale23.jpg
5,1,29,1,4,4,1,1714.67,3,actor49.jpg
5,1,30,2,1,2,0,9590.23,2,famfemale24.jpg
5,1,31,2,1,1,1,4486.14,2,actor7.jpg
5,1,32,2,1,1,1,2919.52,3,famfemale29.jpg
5,1,33,1,1,1,1,1205.05,3,athlete1.jpg
5,1,34,1,3,3,1,1354.78,3,famfemale38.jpg
5,1,35,2,1,1,1,3471.49,2,famfemale19.jpg
5,1,36,1,1,1,1,1058.75,3,actor51.jpg
5,1,37,1,4,4,1,1318.57,4,capture025 copy.jpg
5,1,38,2,4,4,1,989.1,4,actor9.jpg
5,1,39,2,4,4,1,7298.09,3,actor44.jpg
5,1,40,1,2,2,1,1280.02,2,famfemale21.jpg
5,1,41,1,1,2,0,2704.75,1,famfemale34.jpg
5,1,42,2,2,2,1,1416.48,2,actor19.jpg
5,1,43,2,4,4,1,1239.54,3,famfemale18.jpg
5,1,44,1,4,4,1,808.95,3,famfemale40.jpg
5,1,45,1,3,3,1,1656.52,2,actor14.jpg
5,1,46,1,4,4,1,1101.24,4,famfemale08.jpg
5,1,47,1,3,1,0,1782.67,2,famfemale01.jpg
5,1,48,2,4,4,1,2104.62,3,famfemale26.jpg
6,1,1,1,3,3,1,3036.84,2,famfemale24.jpg
6,1,2,2,3,3,1,1751.8,4,famfemale12.jpg
6,1,3,1,2,2,1,3038.79,2,actor41.jpg
6,1,4,1,4,1,0,3520.88,1,actor44.jpg
6,1,5,1,4,2,0,2448.74,3,famfemale23.jpg
6,1,6,2,4,2,0,3863.76,3,famfemale38.jpg
6,1,7,1,4,2,0,1175.43,3,famfemale18.jpg
6,1,8,1,1,1,1,3256.6,2,famfemale11.jpg
6,1,9,1,4,3,0,2143.94,2,actor54.jpg
6,1,10,2,3,1,0,2030.72,1,actor49.jpg
6,1,11,1,1,3,0,3189.6,3,famfemale09.jpg
6,1,12,1,2,2,1,3634.25,1,famfemale29.jpg
6,1,13,1,1,1,1,3847.14,2,athlete7.jpg
6,1,14,2,3,3,1,1401.4,4,actorprac1.jpg
6,1,15,1,3,3,1,1402.51,3,actor19.jpg
6,1,16,2,2,2,1,2678.54,1,actor14.jpg
6,1,17,1,1,1,1,1994.86,3,famfemale19.jpg
6,1,18,2,3,3,1,3855.06,4,actor17.jpg
6,1,19,1,4,4,1,1919.04,3,famfemale32.jpg
6,1,20,2,1,1,1,1539.11,1,famfemale30.jpg
6,1,21,2,2,2,1,1825.76,1,famfemale40.jpg
6,1,22,2,1,1,1,1094.13,4,capture008 copy.jpg
6,1,23,1,2,2,1,1207.17,3,actor7.jpg
6,1,24,1,3,3,1,1483.02,3,famfemale04.jpg
6,1,25,1,3,2,0,1047,1,actor35.jpg
6,1,26,2,4,4,1,1178.69,4,capture025 copy.jpg
6,1,27,1,1,2,0,2334.9,1,athlete13.jpg
6,1,28,2,4,2,0,1038.31,2,famfemale22.jpg
6,1,29,2,1,2,0,4823.75,3,athlete6.jpg
6,1,30,2,4,2,0,2170.42,4,athlete1.jpg
6,1,31,2,3,1,0,1990.57,1,famfemale34.jpg
6,1,32,2,2,2,1,919.89,4,capture027 copy.jpg
6,1,33,1,2,1,0,2531.47,1,famfemale26.jpg
6,1,34,2,2,2,1,1031.74,1,famfemale21.jpg
6,1,35,2,1,2,0,2565.95,2,athlete28.jpg
6,1,36,2,2,2,1,2359.61,2,famfemale01.jpg
6,1,37,1,4,3,0,3030.64,1,actor12.jpg
6,1,38,2,3,2,0,1064.61,1,famfemale39.jpg
6,1,39,2,1,2,0,1486.92,1,famfemale36.jpg
6,1,40,1,1,2,0,2410.55,1,capture003 copy.jpg
6,1,41,2,4,4,1,2361.81,4,famfemale08.jpg
6,1,42,2,4,3,0,2515.39,2,actor51.jpg
6,1,43,1,2,2,1,1128.63,1,capture026 copy.jpg
6,1,44,1,3,2,0,2300.38,3,actor9.jpg
6,1,45,2,1,4,0,2301.94,1,famfemale02.jpg
6,1,46,1,2,4,0,1074.32,1,famfemale37.jpg
6,1,47,1,3,4,0,846.1,1,famfemale06.jpg
6,1,48,2,2,2,1,2207.02,1,actor53.jpg
7,1,1,1,2,2,1,3706.49,1,athlete6.jpg
7,1,2,2,2,2,1,1486.72,3,famfemale02.jpg
7,1,3,2,4,4,1,1549.3,4,famfemale12.jpg
7,1,4,2,3,3,1,1818.57,4,famfemale01.jpg
7,1,5,1,1,1,1,1241.41,4,famfemale23.jpg
7,1,6,1,3,3,1,939.45,4,famfemale11.jpg
7,1,7,2,1,1,1,1155.51,4,actor7.jpg
7,1,8,1,3,3,1,1820.43,3,athlete1.jpg
7,1,9,2,2,2,1,805.88,4,actor12.jpg
7,1,10,1,3,2,0,1793.91,2,actor14.jpg
7,1,11,2,2,2,1,1576.31,4,actor35.jpg
7,1,12,1,1,1,1,1011.33,2,famfemale37.jpg
7,1,13,2,4,4,1,1218.18,4,actor44.jpg
7,1,14,2,4,4,1,1188.59,4,athlete7.jpg
7,1,15,1,4,1,0,979.92,3,famfemale19.jpg
7,1,16,1,4,1,0,916.08,3,capture008 copy.jpg
7,1,17,2,1,1,1,956.59,4,famfemale39.jpg
7,1,18,2,3,3,1,733.54,4,actor41.jpg
7,1,19,1,4,1,0,2070.09,1,famfemale18.jpg
7,1,20,1,1,1,1,830.91,1,capture027 copy.jpg
7,1,21,1,1,1,1,2751.49,3,famfemale24.jpg
7,1,22,2,3,2,0,1149.07,2,athlete13.jpg
7,1,23,1,4,2,0,1004.97,2,actor49.jpg
7,1,24,2,1,4,0,1351.55,1,famfemale21.jpg
7,1,25,1,1,2,0,1166.12,1,actor51.jpg
7,1,26,1,2,2,1,834.14,4,actorprac1.jpg
7,1,27,1,2,4,0,1517.15,3,famfemale32.jpg
7,1,28,1,2,2,1,1440.99,3,actor53.jpg
7,1,29,2,4,4,1,1137.41,4,famfemale36.jpg
7,1,30,1,3,3,1,919.52,4,actor17.jpg
7,1,31,1,4,2,0,938.17,2,athlete28.jpg
7,1,32,1,4,4,1,1195.38,4,famfemale26.jpg
7,1,33,1,2,2,1,871.64,4,famfemale04.jpg
7,1,34,2,3,1,0,914.49,3,famfemale22.jpg
7,1,35,2,1,3,0,1514.46,2,actor54.jpg
7,1,36,1,3,3,1,1214.21,2,famfemale06.jpg
7,1,37,2,2,2,1,1142.29,4,actor19.jpg
7,1,38,2,4,4,1,879.65,4,capture026 copy.jpg
7,1,39,1,1,1,1,930.96,2,capture025 copy.jpg
7,1,40,2,3,3,1,866.31,4,capture003 copy.jpg
7,1,41,1,3,3,1,1569.6,4,famfemale29.jpg
7,1,42,2,3,3,1,733.85,4,famfemale38.jpg
7,1,43,2,2,2,1,937.09,4,famfemale30.jpg
7,1,44,1,2,4,0,1171.95,2,famfemale09.jpg
7,1,45,2,4,4,1,746.55,4,famfemale08.jpg
7,1,46,2,2,2,1,945.64,4,famfemale34.jpg
7,1,47,2,1,1,1,1017.6,4,famfemale40.jpg
7,1,48,2,1,1,1,1419.06,4,actor9.jpg
8,1,1,2,3,3,1,2724.19,1,famfemale19.jpg
8,1,2,2,4,3,0,2608.84,3,actor51.jpg
8,1,3,1,3,3,1,4301.32,1,famfemale34.jpg
8,1,4,2,2,2,1,1562.73,4,famfemale32.jpg
8,1,5,2,2,2,1,4268.23,3,athlete28.jpg
8,1,6,1,4,4,1,2046.96,4,actor12.jpg
8,1,7,2,2,2,1,1032.44,4,famfemale11.jpg
8,1,8,2,4,4,1,2743.61,4,famfemale09.jpg
8,1,9,1,1,3,0,2734.79,1,athlete7.jpg
8,1,10,2,1,1,1,3296.66,2,famfemale29.jpg
8,1,11,2,1,1,1,1189.63,2,famfemale23.jpg
8,1,12,2,3,3,1,3457.57,1,actor53.jpg
8,1,13,1,1,2,0,3585,1,famfemale30.jpg
8,1,14,2,3,4,0,2301.77,4,athlete6.jpg
8,1,15,2,2,2,1,1162.29,3,actor49.jpg
8,1,16,2,1,2,0,1854.92,3,actor17.jpg
8,1,17,1,2,1,0,1914.72,3,famfemale40.jpg
8,1,18,1,2,2,1,959.32,3,famfemale12.jpg
8,1,19,1,4,4,1,2171.03,3,athlete13.jpg
8,1,20,2,2,2,1,1599.44,4,famfemale37.jpg
8,1,21,1,3,3,1,2030.13,4,actor7.jpg
8,1,22,1,3,3,1,2351.51,1,famfemale38.jpg
8,1,23,1,2,2,1,2262.69,1,actor9.jpg
8,1,24,1,4,2,0,994.79,2,actor44.jpg
8,1,25,1,3,2,0,1070.84,1,actor54.jpg
8,1,26,1,1,1,1,3554.5,4,capture003 copy.jpg
8,1,27,1,1,1,1,1063.43,4,famfemale22.jpg
8,1,28,1,2,2,1,1582.39,4,actor35.jpg
8,1,29,1,4,3,0,2994.35,1,famfemale21.jpg
8,1,30,1,2,2,1,1300.37,4,actor41.jpg
8,1,31,1,1,3,0,1176.24,1,famfemale08.jpg
8,1,32,2,1,4,0,1801.59,4,capture008 copy.jpg
8,1,33,2,3,1,0,1471.5,3,famfemale26.jpg
8,1,34,2,4,4,1,832.98,4,capture025 copy.jpg
8,1,35,2,4,3,0,1201.89,2,famfemale24.jpg
8,1,36,2,2,2,1,2262.05,2,athlete1.jpg
8,1,37,1,4,2,0,1122.35,2,famfemale36.jpg
8,1,38,2,4,4,1,958.06,1,actorprac1.jpg
8,1,39,2,4,4,1,884.63,4,famfemale04.jpg
8,1,40,2,1,1,1,1178.89,4,famfemale06.jpg
8,1,41,2,1,2,0,1092.08,2,actor14.jpg
8,1,42,1,3,3,1,1261.22,1,famfemale39.jpg
8,1,43,1,1,3,0,840.93,1,capture026 copy.jpg
8,1,44,2,3,2,0,2135.07,1,famfemale18.jpg
8,1,45,1,4,1,0,1016.54,1,famfemale02.jpg
8,1,46,1,3,3,1,953.49,1,actor19.jpg
8,1,47,1,2,4,0,887.62,1,famfemale01.jpg
8,1,48,2,3,3,1,835.29,4,capture027 copy.jpg
9,1,1,2,3,3,1,5492.68,1,famfemale32.jpg
9,1,2,1,3,3,1,2610.43,3,famfemale38.jpg
9,1,3,2,4,4,1,1735.46,4,famfemale04.jpg
9,1,4,2,2,3,0,3166.21,2,actor19.jpg
9,1,5,1,3,3,1,986.77,4,capture027 copy.jpg
9,1,6,2,3,3,1,3403.86,4,famfemale09.jpg
9,1,7,1,2,1,0,1693.93,4,famfemale12.jpg
9,1,8,1,4,1,0,1591.38,1,capture008 copy.jpg
9,1,9,2,1,2,0,3659.85,1,famfemale18.jpg
9,1,10,2,3,3,1,1572.83,4,capture003 copy.jpg
9,1,11,2,3,3,1,1190.85,4,actor41.jpg
9,1,12,1,4,2,0,2325.08,3,actor14.jpg
9,1,13,1,3,4,0,3233.66,2,actorprac1.jpg
9,1,14,1,2,1,0,1758.34,2,athlete28.jpg
9,1,15,2,2,2,1,2069.13,4,actor44.jpg
9,1,16,1,4,3,0,1433.25,3,famfemale02.jpg
9,1,17,2,4,3,0,1317,3,actor7.jpg
9,1,18,2,4,4,1,1835.82,3,famfemale11.jpg
