SID,RepTime,Trial,ImgCat,Resp,Corr,RT,ImgName
1,1,1,2,1,0,699.85,unfamfemale37.jpg
1,1,2,1,1,1,511.25,capture010 copy.jpg
1,1,3,1,1,1,440.06,unfammale08.jpg
1,1,4,2,1,0,392.8,unfamfemale32.jpg
1,1,5,2,2,1,489.64,unfamfemale10.jpg
1,1,6,1,1,1,506.39,unfammale02.jpg
1,1,7,1,1,1,531.21,unfammale25.jpg
1,1,8,2,2,1,451.99,capture015 copy.jpg
1,1,9,1,1,1,540.8,unfammale19.jpg
1,1,10,2,2,1,549.58,capture021 copy.jpg
1,1,11,1,1,1,502.37,unfammale05.jpg
1,1,12,1,1,1,607.09,unfammale23.jpg
1,1,13,1,1,1,591.92,unfammale14.jpg
1,1,14,2,2,1,432.72,capture005 copy.jpg
1,1,15,1,1,1,441.44,unfammale39.jpg
1,1,16,2,2,1,426.29,unfamfemale04.jpg
1,1,17,2,2,1,483.07,unfamfemale08.jpg
1,1,18,2,2,1,619.81,unfamfemale21.jpg
1,1,19,1,1,1,604.65,unfammale18.jpg
1,1,20,1,1,1,485.37,unfammale21.jpg
1,1,21,2,2,1,646.17,unfamfemale17.jpg
1,1,22,2,2,1,534.92,unfamfemale40.jpg
1,1,23,1,1,1,519.73,unfammale38.jpg
1,1,24,2,2,1,488.53,unfamfemale01.jpg
1,2,1,1,1,1,576.52,unfammale05.jpg
1,2,2,2,2,1,521.32,unfamfemale04.jpg
1,2,3,1,1,1,482.09,unfammale02.jpg
1,2,4,2,2,1,410.89,unfamfemale08.jpg
1,2,5,2,2,1,475.63,unfamfemale10.jpg
1,2,6,2,2,1,516.46,unfamfemale32.jpg
1,2,7,2,2,1,613.24,unfamfemale01.jpg
1,2,8,1,1,1,534.01,unfammale19.jpg
1,2,9,2,2,1,502.79,unfamfemale21.jpg
1,2,10,1,1,1,415.61,unfammale21.jpg
1,2,11,1,1,1,472.39,capture010 copy.jpg
1,2,12,2,2,1,489.12,unfamfemale17.jpg
1,2,13,1,1,1,433.94,unfammale08.jpg
1,2,14,2,2,1,482.68,capture015 copy.jpg
1,2,15,1,1,1,515.53,unfammale25.jpg
1,2,16,1,1,1,492.29,unfammale14.jpg
1,2,17,1,1,1,461.07,unfammale18.jpg
1,2,18,1,1,1,469.83,unfammale38.jpg
1,2,19,2,2,1,470.67,capture021 copy.jpg
1,2,20,2,2,1,519.45,unfamfemale40.jpg
1,2,21,1,1,1,680.25,unfammale39.jpg
1,2,22,2,2,1,553.03,unfamfemale37.jpg
1,2,23,1,1,1,617.81,unfammale23.jpg
1,2,24,2,2,1,602.58,capture005 copy.jpg
1,3,1,2,2,1,461.46,unfamfemale40.jpg
1,3,2,2,2,1,502.27,unfamfemale04.jpg
1,3,3,1,1,1,543.07,unfammale39.jpg
1,3,4,1,1,1,471.81,unfammale25.jpg
1,3,5,1,1,1,456.63,unfammale05.jpg
1,3,6,2,2,1,473.42,capture021 copy.jpg
1,3,7,1,1,1,522.19,capture010 copy.jpg
1,3,8,1,1,1,459.01,unfammale18.jpg
1,3,9,2,2,1,515.8,unfamfemale17.jpg
1,3,10,2,2,1,476.58,capture015 copy.jpg
1,3,11,2,2,1,501.31,unfamfemale37.jpg
1,3,12,2,2,1,454.14,unfamfemale10.jpg
1,3,13,1,1,1,478.92,unfammale19.jpg
1,3,14,1,1,1,455.72,unfammale23.jpg
1,3,15,2,2,1,456.46,unfamfemale01.jpg
1,3,16,1,1,1,577.3,unfammale38.jpg
1,3,17,2,2,1,466.08,unfamfemale08.jpg
1,3,18,1,1,1,482.81,unfammale21.jpg
1,3,19,2,2,1,611.65,unfamfemale32.jpg
1,3,20,2,2,1,508.44,capture005 copy.jpg
1,3,21,1,1,1,517.22,unfammale08.jpg
1,3,22,2,2,1,646.01,unfamfemale21.jpg
1,3,23,1,1,1,542.79,unfammale02.jpg
1,3,24,1,1,1,695.58,unfammale14.jpg
1,4,1,1,1,1,598.96,unfammale23.jpg
1,4,2,2,2,1,567.77,unfamfemale01.jpg
1,4,3,1,1,1,512.56,unfammale19.jpg
1,4,4,1,1,1,505.34,unfammale14.jpg
1,4,5,2,2,1,514.1,unfamfemale32.jpg
1,4,6,1,1,1,410.89,unfammale18.jpg
1,4,7,1,1,1,403.69,unfammale05.jpg
1,4,8,2,2,1,372.48,capture015 copy.jpg
1,4,9,2,2,1,453.24,capture005 copy.jpg
1,4,10,2,2,1,470.05,capture021 copy.jpg
1,4,11,2,2,1,558.83,unfamfemale04.jpg
1,4,12,2,2,1,783.62,unfamfemale08.jpg
1,4,13,1,1,1,456.38,unfammale21.jpg
1,4,14,1,1,1,473.18,unfammale39.jpg
1,4,15,1,1,1,433.98,unfammale08.jpg
1,4,16,1,1,1,634.74,unfammale38.jpg
1,4,17,2,2,1,435.55,unfamfemale40.jpg
1,4,18,1,1,1,468.31,capture010 copy.jpg
1,4,19,2,2,1,493.12,unfamfemale17.jpg
1,4,20,2,2,1,477.91,unfamfemale10.jpg
1,4,21,1,1,1,510.65,unfammale25.jpg
1,4,22,2,2,1,559.45,unfamfemale21.jpg
1,4,23,1,1,1,432.23,unfammale02.jpg
1,4,24,2,2,1,497.01,unfamfemale37.jpg
1,5,1,1,1,1,590.01,unfammale18.jpg
1,5,2,2,2,1,438.77,unfamfemale17.jpg
1,5,3,2,2,1,463.61,unfamfemale08.jpg
1,5,4,1,1,1,408.37,unfammale08.jpg
1,5,5,2,2,1,601.14,unfamfemale01.jpg
1,5,6,1,1,1,521.97,capture010 copy.jpg
1,5,7,2,2,1,762.75,unfamfemale40.jpg
1,5,8,1,1,1,531.53,unfammale02.jpg
1,5,9,1,1,1,724.29,unfammale23.jpg
1,5,10,2,2,1,629.11,unfamfemale21.jpg
1,5,11,1,1,1,669.83,unfammale19.jpg
1,5,12,2,2,1,974.69,unfamfemale10.jpg
1,5,13,2,2,1,447.41,unfamfemale04.jpg
1,5,14,2,2,1,464.21,capture005 copy.jpg
1,5,15,1,1,1,448.97,unfammale39.jpg
1,5,16,2,2,1,505.79,capture015 copy.jpg
1,5,17,1,1,1,474.59,unfammale38.jpg
1,5,18,1,1,1,475.39,unfammale05.jpg
1,5,19,1,1,1,428.16,unfammale14.jpg
1,5,20,2,2,1,452.93,capture021 copy.jpg
1,5,21,2,2,1,533.75,unfamfemale37.jpg
1,5,22,1,1,1,462.53,unfammale21.jpg
1,5,23,1,1,1,431.29,unfammale25.jpg
1,5,24,2,2,1,488.09,unfamfemale32.jpg
1,6,1,2,2,1,460.88,unfamfemale37.jpg
1,6,2,1,1,1,501.63,unfammale38.jpg
1,6,3,1,1,1,486.45,unfammale05.jpg
1,6,4,1,1,1,431.24,unfammale18.jpg
1,6,5,2,2,1,503.93,unfamfemale08.jpg
1,6,6,2,2,1,512.82,capture015 copy.jpg
1,6,7,2,2,1,481.6,capture021 copy.jpg
1,6,8,2,2,1,450.34,unfamfemale04.jpg
1,6,9,1,1,1,427.16,unfammale21.jpg
1,6,10,2,2,1,419.96,unfamfemale32.jpg
1,6,11,2,2,1,396.71,unfamfemale01.jpg
1,6,12,1,1,1,509.52,unfammale19.jpg
1,6,13,1,1,1,502.29,unfammale14.jpg
1,6,14,2,2,1,415.1,unfamfemale40.jpg
1,6,15,2,2,1,391.85,unfamfemale10.jpg
1,6,16,2,2,1,472.67,capture005 copy.jpg
1,6,17,1,1,1,497.42,unfammale08.jpg
1,6,18,1,1,1,418.2,capture010 copy.jpg
1,6,19,2,2,1,459.02,unfamfemale21.jpg
1,6,20,1,1,1,451.81,unfammale02.jpg
1,6,21,1,1,1,436.6,unfammale25.jpg
1,6,22,2,2,1,541.33,unfamfemale17.jpg
1,6,23,1,1,1,526.17,unfammale23.jpg
1,6,24,1,1,1,430.89,unfammale39.jpg
1,7,1,1,1,1,536.97,capture010 copy.jpg
1,7,2,1,1,1,449.8,unfammale18.jpg
1,7,3,1,1,1,418.56,unfammale08.jpg
1,7,4,2,2,1,363.37,unfamfemale04.jpg
1,7,5,2,2,1,444.16,capture005 copy.jpg
1,7,6,2,2,1,412.91,unfamfemale10.jpg
1,7,7,2,2,1,485.73,unfamfemale08.jpg
1,7,8,1,1,1,446.48,unfammale02.jpg
1,7,9,2,2,1,479.25,unfamfemale32.jpg
1,7,10,2,2,1,456.05,capture021 copy.jpg
1,7,11,2,2,1,448.87,unfamfemale01.jpg
1,7,12,1,1,1,481.65,unfammale25.jpg
1,7,13,1,1,1,482.44,unfammale38.jpg
1,7,14,2,2,1,467.22,unfamfemale17.jpg
1,7,15,2,2,1,492.02,capture015 copy.jpg
1,7,16,2,2,1,340.8,unfamfemale37.jpg
1,7,17,1,1,1,413.56,unfammale23.jpg
1,7,18,1,1,1,406.37,unfammale39.jpg
1,7,19,2,2,1,423.13,unfamfemale21.jpg
1,7,20,1,1,1,479.94,unfammale19.jpg
1,7,21,1,1,1,432.73,unfammale14.jpg
1,7,22,1,1,1,441.43,unfammale05.jpg
1,7,23,2,2,1,418.27,unfamfemale40.jpg
1,7,24,1,1,1,515.02,unfammale21.jpg
1,8,1,2,2,1,586.86,unfamfemale17.jpg
1,8,2,1,1,1,451.59,unfammale18.jpg
1,8,3,2,2,1,580.37,unfamfemale04.jpg
1,8,4,1,1,1,445.22,unfammale25.jpg
1,8,5,2,2,1,421.99,unfamfemale21.jpg
1,8,6,2,2,1,422.75,unfamfemale01.jpg
1,8,7,2,2,1,535.58,capture005 copy.jpg
1,8,8,1,1,1,448.36,unfammale08.jpg
1,8,9,1,1,1,481.15,unfammale39.jpg
1,8,10,1,1,1,409.88,unfammale19.jpg
1,8,11,2,2,1,418.71,capture015 copy.jpg
1,8,12,1,1,1,451.51,unfammale21.jpg
1,8,13,1,1,1,380.29,unfammale02.jpg
1,8,14,2,2,1,765.04,capture021 copy.jpg
1,8,15,1,1,1,573.86,unfammale14.jpg
1,8,16,2,2,1,486.65,unfamfemale40.jpg
1,8,17,1,1,1,479.37,unfammale38.jpg
1,8,18,1,1,1,440.19,capture010 copy.jpg
1,8,19,2,2,1,417,unfamfemale32.jpg
1,8,20,1,1,1,561.74,unfammale23.jpg
1,8,21,2,2,1,570.54,unfamfemale37.jpg
1,8,22,1,1,1,507.33,unfammale05.jpg
1,8,23,2,2,1,436.13,unfamfemale08.jpg
1,8,24,2,2,1,468.93,unfamfemale10.jpg
2,1,1,2,2,1,410.01,capture001 copy.jpg
2,1,2,1,1,1,389.47,unfammale09.jpg
2,1,3,2,2,1,534.28,unfamfemale39.jpg
2,1,4,1,1,1,343.06,capture020 copy.jpg
2,1,5,2,2,1,383.82,unfamfemale03.jpg
2,1,6,1,1,1,352.57,capture003 copy.jpg
2,1,7,1,1,1,361.37,capture012 copy.jpg
2,1,8,2,2,1,338.18,unfamfemale05.jpg
2,1,9,1,1,1,402.91,unfammale12.jpg
2,1,10,1,1,1,459.76,capture011 copy.jpg
2,1,11,1,1,1,388.48,unfammale35.jpg
2,1,12,2,2,1,365.26,capture017 copy.jpg
2,1,13,1,1,1,438.09,unfammale28.jpg
2,1,14,2,2,1,374.89,unfamfemale26.jpg
2,1,15,2,2,1,463.64,unfamfemale24.jpg
2,1,16,1,1,1,400.39,unfammale16.jpg
2,1,17,2,2,1,361.17,capture002 copy.jpg
2,1,18,2,2,1,434.02,unfamfemale20.jpg
2,1,19,1,1,1,442.8,unfammale33.jpg
2,1,20,2,2,1,491.59,unfamfemale38.jpg
2,1,21,1,1,1,492.37,capture013 copy.jpg
2,1,22,2,2,1,373.15,unfamfemale06.jpg
2,1,23,1,1,1,365.91,capture016 copy.jpg
2,1,24,2,2,1,358.67,unfamfemale15.jpg
2,2,1,2,2,1,436.21,unfamfemale20.jpg
2,2,2,2,2,1,332.98,unfamfemale15.jpg
2,2,3,1,1,1,349.83,unfammale09.jpg
2,2,4,2,2,1,430.58,unfamfemale06.jpg
2,2,5,1,1,1,367.4,unfammale28.jpg
2,2,6,1,1,1,400.14,unfammale33.jpg
2,2,7,1,1,1,424.92,capture012 copy.jpg
2,2,8,2,2,1,393.69,unfamfemale26.jpg
2,2,9,1,1,1,354.47,capture011 copy.jpg
2,2,10,2,2,1,347.27,unfamfemale03.jpg
2,2,11,1,1,1,420.09,capture016 copy.jpg
2,2,12,2,2,1,516.83,capture002 copy.jpg
2,2,13,2,2,1,413.61,unfamfemale24.jpg
2,2,14,1,1,1,374.26,unfammale12.jpg
2,2,15,1,1,1,399.23,unfammale16.jpg
2,2,16,1,1,1,287.97,capture003 copy.jpg
2,2,17,1,1,1,344.76,capture013 copy.jpg
2,2,18,2,2,1,345.55,unfamfemale05.jpg
2,2,19,2,2,1,378.36,capture001 copy.jpg
2,2,20,1,1,1,331.12,capture020 copy.jpg
2,2,21,2,2,1,331.93,unfamfemale38.jpg
2,2,22,2,2,1,452.68,unfamfemale39.jpg
2,2,23,1,1,1,421.44,unfammale35.jpg
2,2,24,2,2,1,358.27,capture017 copy.jpg
2,3,1,2,2,1,444.06,capture017 copy.jpg
2,3,2,2,2,1,412.89,unfamfemale05.jpg
2,3,3,1,1,1,429.65,capture012 copy.jpg
2,3,4,2,2,1,406.46,capture001 copy.jpg
2,3,5,1,1,1,415.2,capture011 copy.jpg
2,3,6,2,2,1,448,capture002 copy.jpg
2,3,7,2,2,1,448.8,unfamfemale38.jpg
2,3,8,2,2,1,473.59,unfamfemale20.jpg
2,3,9,1,1,1,402.36,capture003 copy.jpg
2,3,10,1,1,1,379.11,unfammale33.jpg
2,3,11,1,1,1,395.91,unfammale16.jpg
2,3,12,2,0,0,0,unfamfemale03.jpg
2,3,13,1,1,1,493.46,unfammale12.jpg
2,3,14,2,2,1,382.28,unfamfemale24.jpg
2,3,15,2,2,1,367.07,unfamfemale26.jpg
2,3,16,2,2,1,327.82,unfamfemale15.jpg
2,3,17,2,2,1,408.56,unfamfemale39.jpg
2,3,18,1,1,1,449.42,capture016 copy.jpg
2,3,19,1,1,1,474.2,unfammale28.jpg
2,3,20,1,1,1,442.97,capture020 copy.jpg
2,3,21,1,1,1,427.77,unfammale09.jpg
2,3,22,2,2,1,372.53,unfamfemale06.jpg
2,3,23,1,1,1,469.34,capture013 copy.jpg
2,3,24,1,1,1,422.12,unfammale35.jpg
2,4,1,2,2,1,516.76,unfamfemale26.jpg
2,4,2,2,2,1,549.55,unfamfemale05.jpg
2,4,3,1,1,1,590.32,capture016 copy.jpg
2,4,4,1,1,1,391.06,unfammale09.jpg
2,4,5,2,2,1,391.84,capture002 copy.jpg
2,4,6,1,1,1,416.68,unfammale28.jpg
2,4,7,1,1,1,457.45,unfammale16.jpg
2,4,8,1,1,1,450.25,capture011 copy.jpg
2,4,9,2,2,1,467.03,unfamfemale38.jpg
2,4,10,1,1,1,411.73,capture013 copy.jpg
2,4,11,2,2,1,356.6,unfamfemale03.jpg
2,4,12,1,1,1,453.36,capture020 copy.jpg
2,4,13,2,2,1,438.16,unfamfemale39.jpg
2,4,14,2,2,1,446.9,unfamfemale20.jpg
2,4,15,2,2,1,343.72,capture001 copy.jpg
2,4,16,1,1,1,368.51,unfammale33.jpg
2,4,17,1,1,1,401.29,capture003 copy.jpg
2,4,18,1,1,1,362.05,capture012 copy.jpg
2,4,19,2,2,1,394.83,unfamfemale15.jpg
2,4,20,1,1,1,523.63,unfammale35.jpg
2,4,21,2,2,1,420.42,capture017 copy.jpg
2,4,22,2,2,1,309.21,unfamfemale06.jpg
2,4,23,1,1,1,421.99,unfammale12.jpg
2,4,24,2,2,1,646.77,unfamfemale24.jpg
2,5,1,1,1,1,495.83,unfammale12.jpg
2,5,2,1,1,1,392.58,unfammale33.jpg
2,5,3,1,1,1,521.43,capture013 copy.jpg
2,5,4,2,2,1,362.17,unfamfemale38.jpg
2,5,5,2,2,1,322.98,capture002 copy.jpg
2,5,6,2,2,1,355.77,capture017 copy.jpg
2,5,7,1,1,1,396.56,capture012 copy.jpg
2,5,8,2,2,1,397.34,unfamfemale26.jpg
2,5,9,1,1,1,422.1,unfammale28.jpg
2,5,10,1,1,1,366.89,capture016 copy.jpg
2,5,11,2,2,1,351.69,unfamfemale24.jpg
2,5,12,2,2,1,456.43,unfamfemale03.jpg
2,5,13,2,2,1,537.27,unfamfemale39.jpg
2,5,14,1,1,1,402.01,unfammale09.jpg
2,5,15,2,2,1,298.74,unfamfemale20.jpg
2,5,16,1,1,1,411.59,capture020 copy.jpg
2,5,17,2,2,1,460.39,unfamfemale05.jpg
2,5,18,1,1,1,565.12,unfammale16.jpg
2,5,19,2,2,1,429.91,capture001 copy.jpg
2,5,20,2,2,1,478.73,unfamfemale15.jpg
2,5,21,1,1,1,431.46,capture003 copy.jpg
2,5,22,2,2,1,376.24,unfamfemale06.jpg
2,5,23,1,1,1,449.1,capture011 copy.jpg
2,5,24,1,1,1,401.87,unfammale35.jpg
2,6,1,1,1,1,408.44,capture003 copy.jpg
2,6,2,1,1,1,409.19,unfammale12.jpg
2,6,3,2,2,1,378,unfamfemale38.jpg
2,6,4,1,1,1,778.8,capture016 copy.jpg
2,6,5,2,2,1,451.56,unfamfemale39.jpg
2,6,6,1,1,1,436.31,unfammale16.jpg
2,6,7,2,2,1,389.13,capture017 copy.jpg
2,6,8,2,2,1,309.92,unfamfemale06.jpg
2,6,9,1,1,1,422.71,unfammale33.jpg
2,6,10,1,1,1,415.5,capture020 copy.jpg
2,6,11,1,1,1,376.28,capture013 copy.jpg
2,6,12,2,2,1,361.06,unfamfemale20.jpg
2,6,13,1,1,1,353.84,unfammale09.jpg
2,6,14,1,1,1,442.57,capture011 copy.jpg
2,6,15,2,2,1,483.41,capture002 copy.jpg
2,6,16,2,2,1,460.2,unfamfemale26.jpg
2,6,17,2,2,1,428.98,unfamfemale15.jpg
2,6,18,1,1,1,429.76,unfammale35.jpg
2,6,19,1,0,0,0,unfammale28.jpg
2,6,20,2,2,1,335.32,unfamfemale24.jpg
2,6,21,2,2,1,368.11,capture001 copy.jpg
2,6,22,2,2,1,384.83,unfamfemale05.jpg
2,6,23,1,1,1,449.68,capture012 copy.jpg
2,6,24,2,2,1,338.41,unfamfemale03.jpg
2,7,1,2,2,1,422.02,unfamfemale39.jpg
2,7,2,1,1,1,462.76,capture020 copy.jpg
2,7,3,2,2,1,327.57,unfamfemale38.jpg
2,7,4,2,2,1,544.37,unfamfemale06.jpg
2,7,5,1,1,1,409.16,capture011 copy.jpg
2,7,6,2,2,1,329.9,unfamfemale26.jpg
2,7,7,2,2,1,394.67,unfamfemale03.jpg
2,7,8,1,1,1,427.45,capture013 copy.jpg
2,7,9,2,2,1,412.3,capture017 copy.jpg
2,7,10,2,2,1,357.03,capture001 copy.jpg
2,7,11,1,1,1,437.86,unfammale28.jpg
2,7,12,2,2,1,294.64,unfamfemale20.jpg
2,7,13,2,2,1,359.42,unfamfemale15.jpg
2,7,14,1,1,1,400.19,capture012 copy.jpg
2,7,15,1,1,1,392.95,unfammale35.jpg
2,7,16,1,1,1,353.78,capture003 copy.jpg
2,7,17,1,1,1,394.57,unfammale16.jpg
2,7,18,1,1,1,451.34,unfammale12.jpg
2,7,19,2,2,1,412.11,unfamfemale05.jpg
2,7,20,1,1,1,532.9,capture016 copy.jpg
2,7,21,1,1,1,613.7,unfammale33.jpg
2,7,22,2,2,1,478.45,unfamfemale24.jpg
2,7,23,2,2,1,327.21,capture002 copy.jpg
2,7,24,1,1,1,344.05,unfammale09.jpg
2,8,1,1,1,1,410.59,unfammale12.jpg
2,8,2,2,2,1,395.34,unfamfemale15.jpg
2,8,3,2,2,1,444.16,unfamfemale38.jpg
2,8,4,1,1,1,428.88,capture013 copy.jpg
2,8,5,2,2,1,405.73,unfamfemale39.jpg
2,8,6,1,1,1,430.48,unfammale09.jpg
2,8,7,2,2,1,391.28,unfamfemale26.jpg
2,8,8,1,1,1,376.08,capture016 copy.jpg
2,8,9,2,2,1,360.82,unfamfemale05.jpg
2,8,10,1,1,1,457.61,unfammale16.jpg
2,8,11,2,2,1,322.39,capture002 copy.jpg
2,8,12,2,2,1,475.21,capture017 copy.jpg
2,8,13,1,1,1,395.95,capture011 copy.jpg
2,8,14,2,2,1,404.73,unfamfemale03.jpg
2,8,15,2,2,1,389.52,unfamfemale20.jpg
2,8,16,1,1,1,422.35,capture003 copy.jpg
2,8,17,1,1,1,399.13,unfammale28.jpg
2,8,18,2,2,1,439.9,capture001 copy.jpg
2,8,19,1,1,1,336.64,unfammale35.jpg
2,8,20,1,1,1,441.48,unfammale33.jpg
2,8,21,2,2,1,386.27,unfamfemale06.jpg
2,8,22,1,0,0,0,capture020 copy.jpg
2,8,23,2,2,1,339.8,unfamfemale24.jpg
2,8,24,1,1,1,404.61,capture012 copy.jpg
3,1,1,1,1,1,665,unfammale02.jpg
3,1,2,2,2,1,519.07,capture002 copy.jpg
3,1,3,1,1,1,455.82,unfammale08.jpg
3,1,4,2,2,1,464.54,unfamfemale26.jpg
3,1,5,2,2,1,553.28,unfamfemale03.jpg
3,1,6,1,1,1,417.97,unfammale14.jpg
3,1,7,1,1,1,450.68,capture010 copy.jpg
3,1,8,2,2,1,499.47,unfamfemale20.jpg
3,1,9,2,2,1,612.21,unfamfemale05.jpg
3,1,10,2,2,1,548.93,unfamfemale15.jpg
3,1,11,2,2,1,560.35,unfamfemale39.jpg
3,1,12,1,1,1,531.67,unfammale23.jpg
3,1,13,2,2,1,527.11,unfamfemale38.jpg
3,1,14,1,1,1,522.57,unfammale18.jpg
3,1,15,2,2,1,525.9,unfamfemale06.jpg
3,1,16,2,2,1,465.32,capture017 copy.jpg
3,1,17,1,1,1,420.75,unfammale19.jpg
3,1,18,2,2,1,704.05,capture001 copy.jpg
3,1,19,1,1,1,531.58,unfammale05.jpg
3,1,20,2,2,1,478.93,unfamfemale24.jpg
3,1,21,1,1,1,522.35,unfammale25.jpg
3,1,22,1,1,1,530.86,unfammale38.jpg
3,1,23,1,1,1,507.59,unfammale39.jpg
3,1,24,1,1,1,500.31,unfammale21.jpg
3,2,1,1,1,1,460.17,unfammale05.jpg
3,2,2,1,1,1,444.94,unfammale38.jpg
3,2,3,2,2,1,397.66,capture001 copy.jpg
3,2,4,2,2,1,398.43,unfamfemale24.jpg
3,2,5,1,1,1,447.18,unfammale14.jpg
3,2,6,1,1,1,463.88,unfammale21.jpg
3,2,7,2,2,1,472.61,capture017 copy.jpg
3,2,8,2,2,1,433.38,unfamfemale38.jpg
3,2,9,1,1,1,434.11,unfammale02.jpg
