SID,Familiarity,Trial,Repetition,Loc,Resp,Corr,RT,ImgName
6,2,72,2,1,1,1,418.93,nonwin6.png
6,1,73,1,4,4,1,392.47,wordex11.png
6,1,74,1,1,1,1,430.02,wordex12.png
6,2,75,2,4,4,1,467.54,nonwex2_7.png
6,2,76,2,2,2,1,961.12,nonwex2_6.png
6,2,77,2,4,4,1,542.66,nonwin2_4.png
6,1,78,1,4,4,1,516.23,wordin8.png
6,1,79,1,1,1,1,369.79,wordex2_1.png
6,1,80,1,2,1,0,767.34,wordin2_4.png
7,1,1,1,2,2,1,460.94,wordex2_10.png
7,2,2,1,3,3,1,754.5,nonwin9.png
7,1,3,1,3,3,1,776.07,wordex6.png
7,2,4,1,1,1,1,917.54,nonwin10.png
7,1,5,2,4,4,1,835.15,wordin2_12.png
7,2,6,1,2,2,1,928.7,nonwex2_3.png
7,1,7,2,2,2,1,982.26,wordin2_1.png
7,2,8,1,1,1,1,555.82,nonwin2_8.png
7,2,9,2,3,3,1,1041.37,nonwex2_11.png
7,2,10,2,3,3,1,822.9,nonwin1.png
7,1,11,2,2,2,1,900.48,wordex2_8.png
7,2,12,1,4,4,1,778.02,nonwin2_2.png
7,1,13,1,1,1,1,807.58,wordin2_4.png
7,1,14,2,1,1,1,781.12,wordex2_9.png
7,2,15,2,4,4,1,762.59,nonwex7.png
7,2,16,2,4,4,1,880.22,nonwex8.png
7,2,17,2,4,4,1,717.8,nonwin2.png
7,2,18,1,3,3,1,787.34,nonwin11.png
7,2,19,1,4,4,1,520.89,nonwex6.png
7,1,20,1,4,4,1,926.45,wordin2_11.png
7,1,21,1,3,3,1,980,wordex11.png
7,1,22,2,2,2,1,1001.49,wordex2_2.png
7,2,23,1,1,1,1,927.11,nonwex9.png
7,2,24,1,3,3,1,788.66,nonwin2_7.png
7,2,25,2,2,2,1,1186.19,nonwin2_4.png
7,1,26,2,3,3,1,799.76,wordin2_5.png
7,1,27,1,4,4,1,965.31,wordex12.png
7,1,28,2,1,1,1,850.98,wordex9.png
7,2,29,2,1,1,1,728.42,nonwin4.png
7,2,30,2,3,3,1,957.98,nonwin2_9.png
7,1,31,1,3,3,1,843.53,wordex2_1.png
7,1,32,1,2,2,1,1001.07,wordex1.png
7,1,33,1,4,4,1,918.63,wordex10.png
7,2,34,1,2,2,1,980.19,nonwex5.png
7,1,35,2,3,3,1,953.75,wordin2_10.png
7,2,36,2,2,2,1,1119.29,nonwex2_9.png
7,1,37,1,4,4,1,900.85,wordin4.png
7,2,38,1,4,4,1,898.41,nonwin2_3.png
7,1,39,2,1,1,1,879.95,wordex2_4.png
7,2,40,1,1,1,1,941.54,nonwex2_4.png
7,1,41,1,2,2,1,699.05,wordin2_2.png
7,1,42,1,3,3,1,832.61,wordin8.png
7,2,43,2,1,1,1,902.16,nonwex12.png
7,1,44,2,1,1,1,707.72,wordin11.png
7,2,45,1,2,2,1,809.27,nonwex2_10.png
7,2,46,2,3,3,1,981.03,nonwex10.png
7,2,47,1,2,2,1,1122.59,nonwex2_12.png
7,2,48,2,2,2,1,1008.14,nonwin6.png
7,1,49,2,2,2,1,1029.7,wordin2_8.png
7,2,50,1,4,4,1,947.25,nonwin2_11.png
7,2,51,1,2,2,1,824.8,nonwin7.png
7,1,52,2,2,2,1,1086.36,wordex3.png
7,2,53,1,3,3,1,1251.94,nonwin5.png
7,1,54,2,3,3,1,961.48,wordex7.png
7,1,55,1,1,1,1,1223.01,wordex2_3.png
7,2,56,2,4,4,1,1012.56,nonwex1.png
7,1,57,1,1,1,1,1106.12,wordin2_3.png
7,2,58,2,1,1,1,999.6,nonwin2_10.png
7,1,59,1,4,4,1,1037.23,wordin9.png
7,1,60,2,4,4,1,962.78,wordex2_11.png
7,1,61,1,1,1,1,1248.32,wordex2_7.png
7,1,62,2,4,4,1,1061.88,wordex8.png
7,2,63,1,3,3,1,827.43,nonwex2.png
7,2,64,2,2,2,1,880.98,nonwex3.png
7,1,65,1,2,2,1,1038.46,wordin2_7.png
7,1,66,2,1,1,1,1212.1,wordex2_6.png
7,2,67,2,4,4,1,1257.64,nonwin2_1.png
7,1,68,2,3,3,1,943.19,wordin7.png
7,2,69,2,2,2,1,1148.75,nonwex2_8.png
7,2,70,1,4,4,1,986.31,nonwex2_6.png
7,2,71,2,3,3,1,1151.86,nonwex2_7.png
7,2,72,2,1,1,1,1029.4,nonwex4.png
7,1,73,1,2,2,1,1026.96,wordin3.png
7,1,74,1,3,3,1,1016.55,wordin10.png
7,1,75,2,4,4,1,1182.08,wordex4.png
7,1,76,2,3,3,1,1043.61,wordex2.png
7,2,77,1,1,1,1,1017.17,nonwex2_2.png
7,2,78,2,1,1,1,926.73,nonwex11.png
7,1,79,2,4,4,1,988.27,wordex2_12.png
7,1,80,1,1,1,1,1073.83,wordin2_6.png
8,2,1,2,1,1,1,1178.09,nonwex2_4.png
8,2,2,1,3,3,1,1063.67,nonwex10.png
8,2,3,2,2,2,1,973.22,nonwin2_8.png
8,1,4,1,3,3,1,866.83,wordin2_9.png
8,2,5,1,2,2,1,736.38,nonwin2_1.png
8,1,6,2,2,2,1,773.86,wordex2_7.png
8,2,7,2,1,1,1,803.45,nonwex1.png
8,1,8,1,4,4,1,776.99,wordin4.png
8,2,9,1,4,4,1,790.55,nonwin7.png
8,2,10,1,3,3,1,580.09,nonwex2_11.png
8,1,11,1,4,4,1,489.65,wordex2_1.png
8,2,12,1,2,2,1,647.25,nonwin2_9.png
8,1,13,1,3,3,1,508.75,wordin5.png
8,1,14,1,1,1,1,762.31,wordex2_5.png
8,2,15,2,1,1,1,815.87,nonwex2_10.png
8,2,16,1,1,1,1,557.45,nonwex2_6.png
8,1,17,2,4,4,1,538.96,wordin7.png
8,2,18,1,4,4,1,536.53,nonwex2_3.png
8,1,19,2,1,1,1,758.07,wordex2_10.png
8,1,20,1,1,1,1,667.68,wordex6.png
8,2,21,1,3,3,1,1105.18,nonwex2.png
8,1,22,1,1,1,1,670.77,wordex11.png
8,2,23,2,4,4,1,1060.28,nonwin1.png
8,2,24,2,1,1,1,585.85,nonwex2_7.png
8,2,25,2,3,3,1,727.37,nonwin3.png
8,2,26,1,4,4,1,564.96,nonwin11.png
8,2,27,2,2,2,1,610.55,nonwex9.png
8,2,28,1,4,4,1,632.06,nonwin9.png
8,1,29,1,3,3,1,669.64,wordin2_5.png
8,2,30,1,4,4,1,883.2,nonwin2_5.png
8,1,31,1,4,4,1,664.71,wordin2_4.png
8,2,32,1,1,1,1,694.3,nonwex2_12.png
8,1,33,2,1,1,1,811.86,wordex4.png
8,2,34,1,1,1,1,569.36,nonwex3.png
8,2,35,2,3,3,1,1094.92,nonwex12.png
8,2,36,1,1,1,1,740.48,nonwin4.png
8,1,37,1,2,2,1,890.03,wordin10.png
8,1,38,1,3,3,1,551.58,wordex9.png
8,1,39,2,3,3,1,1181.14,wordex7.png
8,2,40,1,3,3,1,850.68,nonwin2_6.png
8,1,41,1,2,2,1,1544.28,wordex3.png
8,1,42,2,2,2,1,965.83,wordin2_8.png
8,1,43,2,1,1,1,667.35,wordin9.png
8,1,44,2,2,2,1,800.89,wordex2.png
8,1,45,1,2,2,1,486.49,wordex2_3.png
8,1,46,2,4,4,1,524.05,wordex2_12.png
8,2,47,2,2,2,1,705.55,nonwin10.png
8,1,48,1,2,2,1,447.11,wordin6.png
8,1,49,2,4,4,1,676.71,wordex8.png
8,2,50,2,4,4,1,394.21,nonwex4.png
8,1,51,2,1,1,1,735.77,wordin2_6.png
8,2,52,2,4,4,1,437.32,nonwin8.png
8,2,53,1,1,1,1,618.87,nonwex11.png
8,1,54,1,2,2,1,616.42,wordin2_10.png
8,1,55,1,1,1,1,686.02,wordex10.png
8,1,56,2,1,1,1,675.54,wordex5.png
8,1,57,1,1,1,1,793.15,wordin2.png
8,2,58,2,1,1,1,750.68,nonwex5.png
8,2,59,2,2,2,1,940.23,nonwin2_12.png
8,2,60,2,3,3,1,769.75,nonwex2_5.png
8,1,61,2,2,2,1,559.27,wordex2_2.png
8,2,62,1,2,2,1,492.85,nonwin2_2.png
8,1,63,1,4,4,1,546.44,wordin1.png
8,1,64,2,3,3,1,487.96,wordex2_6.png
8,2,65,2,4,4,1,541.55,nonwex2_2.png
8,1,66,2,3,3,1,507.05,wordex2_11.png
8,2,67,1,2,2,1,728.58,nonwin2_11.png
8,1,68,2,4,4,1,646.17,wordin12.png
8,1,69,2,3,3,1,659.69,wordin8.png
8,2,70,2,3,3,1,633.28,nonwin2_4.png
8,1,71,1,4,4,1,438.76,wordin3.png
8,1,72,2,4,4,1,396.38,wordex2_4.png
8,1,73,1,3,3,1,657.93,wordex12.png
8,1,74,2,2,2,1,479.49,wordin2_12.png
8,2,75,2,2,2,1,653.05,nonwex7.png
8,1,76,2,3,3,1,474.56,wordin2_11.png
8,2,77,2,3,3,1,424.14,nonwin6.png
8,2,78,1,2,2,1,629.7,nonwin12.png
8,2,79,2,4,4,1,523.25,nonwin2_3.png
8,2,80,1,3,3,1,400.8,nonwin2.png
9,2,1,1,1,1,1,522.89,nonwin8.png
9,1,2,1,4,4,1,1016.51,wordin4.png
9,1,3,2,4,4,1,1094.05,wordin2_9.png
9,1,4,2,1,1,1,923.61,wordin3.png
9,1,5,1,1,1,1,865.1,wordex9.png
9,1,6,1,4,4,1,1030.73,wordin8.png
9,2,7,2,1,1,1,860.26,nonwin2_10.png
9,1,8,1,4,4,1,913.83,wordex5.png
9,1,9,1,3,3,1,1191.39,wordex3.png
9,1,10,1,2,2,1,916.93,wordex2_11.png
9,1,11,2,3,3,1,1018.48,wordin2_1.png
9,1,12,2,1,1,1,1144.05,wordin2_3.png
9,2,13,2,3,3,1,965.59,nonwin5.png
9,1,14,1,3,3,1,1099.12,wordex11.png
9,1,15,2,1,1,1,1032.67,wordex2_10.png
9,2,16,1,1,1,1,1078.24,nonwex2_2.png
9,2,17,2,3,3,1,1299.74,nonwex2_10.png
9,1,18,1,4,4,1,1233.27,wordin2_12.png
9,2,19,2,3,3,1,966.91,nonwin2_11.png
9,2,20,1,2,2,1,1100.51,nonwex2_6.png
9,2,21,1,4,4,1,1097.98,nonwex5.png
9,1,22,2,3,3,1,1071.53,wordex1.png
9,1,23,2,1,1,1,853.04,wordin9.png
9,2,24,2,3,3,1,914.63,nonwex7.png
9,1,25,1,2,2,1,1496.18,wordex2_4.png
9,1,26,1,1,1,1,1173.79,wordex2_12.png
9,1,27,1,3,3,1,1075.33,wordex6.png
9,2,28,2,1,1,1,1000.9,nonwin2_2.png
9,1,29,2,2,2,1,1118.34,wordin2_6.png
9,1,30,2,3,3,1,1147.97,wordin2_7.png
9,1,31,1,2,2,1,1137.46,wordex2_7.png
9,1,32,2,2,2,1,1159.09,wordex2_5.png
9,1,33,2,4,4,1,1180.64,wordex2_3.png
9,2,34,2,2,2,1,1098.2,nonwex4.png
9,2,35,1,4,4,1,1391.73,nonwin6.png
9,2,36,1,2,2,1,1277.32,nonwex2_12.png
9,1,37,2,1,1,1,1002.68,wordin2_10.png
9,2,38,1,2,2,1,1096.42,nonwex2_7.png
9,1,39,2,3,3,1,1070.04,wordin10.png
9,2,40,1,3,3,1,1435.54,nonwin2_1.png
9,2,41,1,3,3,1,961.06,nonwin9.png
9,2,42,1,1,1,1,1238.62,nonwin2.png
9,1,43,2,4,4,1,1044.19,wordex2_8.png
9,2,44,1,1,1,1,673.72,nonwex1.png
9,1,45,2,4,4,1,1103.3,wordin2_2.png
9,2,46,1,1,1,1,1196.85,nonwex2_8.png
9,2,47,2,1,1,1,1130.38,nonwin2_7.png
9,1,48,2,4,4,1,1103.95,wordex2.png
9,1,49,2,2,2,1,1197.48,wordex8.png
9,1,50,1,3,3,1,995.04,wordex4.png
9,2,51,2,4,4,1,1320.61,nonwin7.png
9,1,52,1,1,1,1,1230.15,wordex2_2.png
9,2,53,2,4,4,1,1323.7,nonwex2.png
9,1,54,1,2,2,1,1401.28,wordin5.png
9,1,55,1,2,2,1,1302.8,wordex2_6.png
9,2,56,1,2,2,1,1260.38,nonwin2_5.png
9,2,57,2,4,4,1,1345.93,nonwin4.png
9,2,58,1,4,4,1,1279.48,nonwex2_4.png
9,1,59,2,2,2,1,2045.03,wordin2_11.png
9,1,60,1,4,4,1,1866.5,wordex10.png
9,1,61,2,2,2,1,1616.14,wordex7.png
9,2,62,2,1,1,1,1165.69,nonwex2_5.png
9,2,63,2,2,2,1,1451.24,nonwex8.png
9,2,64,2,4,4,1,1328.78,nonwex10.png
9,2,65,2,4,4,1,1646.31,nonwex2_3.png
9,2,66,2,2,2,1,1339.9,nonwin1.png
9,2,67,1,4,4,1,1625.45,nonwex2_11.png
9,1,68,2,3,3,1,1263,wordin2_8.png
9,2,69,2,2,2,1,1212.55,nonwex3.png
9,1,70,1,1,1,1,1514.13,wordin12.png
9,2,71,2,1,1,1,1311.68,nonwin2_9.png
9,2,72,1,3,3,1,997.21,nonwin2_3.png
9,2,73,1,3,3,1,506.77,nonwex2_9.png
9,2,74,1,2,2,1,1064.28,nonwin12.png
9,2,75,2,3,3,1,965.85,nonwex2_1.png
9,1,76,1,3,3,1,715.43,wordin11.png
9,2,77,1,3,3,1,872.99,nonwex9.png
9,1,78,1,1,1,1,1166.54,wordex2_1.png
9,2,79,1,4,4,1,1292.09,nonwin2_4.png
9,2,80,2,2,2,1,1265.66,nonwex11.png
10,1,1,1,4,4,1,705.21,wordex4.png
10,2,2,1,4,4,1,918.72,nonwin9.png
10,2,3,2,2,2,1,1108.36,nonwin2_6.png
10,1,4,1,3,3,1,1185.91,wordin7.png
10,2,5,2,4,4,1,815.45,nonwin6.png
10,2,6,2,3,3,1,997.01,nonwin2_9.png
10,2,7,1,2,2,1,1522.57,nonwex5.png
10,1,8,1,3,3,1,1200.08,wordin4.png
10,2,9,2,1,1,1,781.67,nonwin2_12.png
10,2,10,2,1,1,1,1339.21,nonwex2_4.png
10,2,11,1,2,2,1,928.67,nonwin5.png
10,1,12,2,1,1,1,1014.32,wordex12.png
10,1,13,2,3,3,1,931.87,wordex2_4.png
10,2,14,1,1,1,1,921.39,nonwex2_1.png
10,2,15,2,2,2,1,734.97,nonwex2_10.png
10,2,16,1,3,3,1,1068.54,nonwin12.png
10,1,17,1,2,2,1,1650.09,wordin2_4.png
10,2,18,2,4,4,1,1071.65,nonwin2_1.png
10,1,19,1,3,3,1,1309.19,wordin2_12.png
10,2,20,1,3,3,1,1458.71,nonwex2_7.png
10,1,21,1,3,3,1,1016.28,wordex8.png
10,2,22,1,1,1,1,1069.81,nonwex8.png
10,1,23,1,4,4,1,1123.4,wordin2_3.png
10,1,24,1,4,4,1,768.92,wordex2_12.png
10,2,25,1,2,2,1,782.5,nonwex2.png
10,2,26,2,4,4,1,988.06,nonwex3.png
10,1,27,2,2,2,1,689.62,wordin11.png
10,1,28,1,1,1,1,735.15,wordex2_1.png
10,1,29,2,4,4,1,924.73,wordin10.png
10,1,30,2,3,3,1,1650.28,wordex6.png
10,1,31,2,1,1,1,1263.82,wordin2.png
10,1,32,2,1,1,1,1101.34,wordin2_2.png
10,1,33,1,4,4,1,1114.93,wordin2_6.png
10,2,34,2,1,1,1,1024.49,nonwin2_5.png
10,2,35,2,2,2,1,1230,nonwex2_12.png
10,1,36,1,2,2,1,739.5,wordex2_8.png
10,2,37,2,3,3,1,1217.15,nonwin2_3.png
10,1,38,1,2,2,1,918.68,wordin6.png
10,1,39,2,2,2,1,644.26,wordex2_10.png
10,2,40,2,2,2,1,1161.82,nonwex2_2.png
10,2,41,1,3,3,1,1039.35,nonwin2_8.png
10,2,42,1,4,4,1,1052.91,nonwex2_3.png
10,1,43,2,1,1,1,946.56,wordin8.png
10,2,44,2,4,4,1,952,nonwex9.png
10,1,45,2,3,3,1,1069.54,wordex2_9.png
10,2,46,1,4,4,1,971.09,nonwin2_2.png
10,2,47,2,4,4,1,1040.69,nonwex2_9.png
10,2,48,1,2,2,1,1174.23,nonwin2_10.png
10,2,49,1,1,1,1,827.76,nonwex10.png
10,2,50,1,3,3,1,1057.33,nonwex2_8.png
10,1,51,2,4,4,1,1422.86,wordex2.png
10,1,52,2,3,3,1,1492.44,wordex2_6.png
10,1,53,2,4,4,1,762,wordin3.png
10,1,54,1,2,2,1,767.52,wordex7.png
10,2,55,2,2,2,1,1213.06,nonwex11.png
10,2,56,1,4,4,1,994.62,nonwex4.png
10,2,57,1,1,1,1,848.17,nonwex2_11.png
10,1,58,2,2,2,1,1405.65,wordin12.png
10,1,59,1,1,1,1,651.21,wordin5.png
10,1,60,1,3,3,1,1112.86,wordin9.png
10,1,61,1,2,2,1,654.46,wordex2_7.png
10,2,62,2,1,1,1,627.97,nonwex6.png
10,1,63,2,4,4,1,865.52,wordin2_11.png
10,1,64,1,1,1,1,959.08,wordin2_7.png
10,1,65,1,4,4,1,1012.6,wordex1.png
10,1,66,1,1,1,1,994.15,wordex9.png
10,1,67,2,4,4,1,823.7,wordin2_8.png
10,2,68,1,3,3,1,1053.25,nonwin10.png
10,2,69,1,2,2,1,634.8,nonwin2_7.png
10,2,70,2,1,1,1,1216.36,nonwin4.png
10,1,71,2,2,2,1,1517.92,wordex2_2.png
10,2,72,2,3,3,1,1531.47,nonwin11.png
10,1,73,2,2,2,1,1873.04,wordin2_1.png
10,2,74,1,1,1,1,1158.57,nonwin7.png
10,2,75,2,3,3,1,1108.16,nonwin2_4.png
10,2,76,1,4,4,1,969.71,nonwin8.png
10,2,77,2,3,3,1,943.21,nonwex2_6.png
10,1,78,2,1,1,1,1516.82,wordex2_3.png
10,1,79,2,3,3,1,682.37,wordin2_5.png
10,1,80,1,1,1,1,991.92,wordex10.png
11,1,1,2,2,2,1,627.58,wordin5.png
11,2,2,2,2,2,1,457.2,nonwex5.png
11,1,3,2,1,1,1,494.7,wordin2_12.png
11,1,4,1,4,4,1,1020.26,wordex9.png
11,1,5,1,4,4,1,617.75,wordin8.png
11,2,6,1,1,1,1,535.43,nonwin6.png
11,1,7,2,4,4,1,700.93,wordin6.png
11,2,8,1,2,2,1,657.08,nonwex2_12.png
11,1,9,2,4,4,1,622.64,wordin2_5.png
11,2,10,2,2,2,1,412.17,nonwin2_3.png
11,1,11,2,1,1,1,377.74,wordex2_6.png
11,2,12,1,4,4,1,583.28,nonwex12.png
11,1,13,1,2,2,1,444.83,wordex8.png
11,2,14,1,4,4,1,514.31,nonwin12.png
11,1,15,2,3,3,1,575.94,wordex4.png
11,2,16,2,3,3,1,621.49,nonwex2_10.png
11,2,17,2,1,1,1,563.05,nonwin2_11.png
11,2,18,1,1,1,1,488.6,nonwin1.png
11,2,19,2,4,4,1,574.15,nonwex9.png
11,2,20,2,2,2,1,507.7,nonwin2_7.png
11,1,21,2,4,4,1,673.26,wordex2_5.png
11,2,22,2,4,4,1,718.81,nonwex7.png
11,2,23,1,2,2,1,596.39,nonwex2_9.png
11,1,24,1,4,4,1,841.92,wordex2_8.png
11,1,25,1,1,1,1,783.47,wordex10.png
11,1,26,2,3,3,1,693.03,wordex2_10.png
11,1,27,1,3,3,1,746.57,wordex2_11.png
11,2,28,2,3,3,1,760.13,nonwin2_5.png
11,2,29,1,3,3,1,957.68,nonwin7.png
11,2,30,1,2,2,1,811.23,nonwin11.png
11,2,31,2,4,4,1,736.79,nonwex10.png
11,1,32,1,4,4,1,830.34,wordex2_7.png
11,1,33,1,1,1,1,587.9,wordin2_8.png
11,1,34,1,2,2,1,697.45,wordin1.png
11,1,35,1,3,3,1,558.99,wordex5.png
11,1,36,2,4,4,1,612.55,wordin3.png
11,2,37,2,1,1,1,602.1,nonwin2.png
11,2,38,1,4,4,1,1111.66,nonwex2_4.png
11,2,39,2,3,3,1,1077.21,nonwex2.png
11,2,40,1,2,2,1,698.76,nonwex11.png
11,2,41,2,4,4,1,704.32,nonwex4.png
11,1,42,1,1,1,1,685.86,wordin2_10.png
11,1,43,2,1,1,1,755.42,wordin2_7.png
11,2,44,2,1,1,1,617,nonwin2_6.png
11,1,45,2,4,4,1,718.52,wordin12.png
11,1,46,1,4,4,1,636.11,wordex2_9.png
11,2,47,1,3,3,1,1113.64,nonwin8.png
11,1,48,2,2,2,1,1175.2,wordex2_1.png
11,1,49,2,2,2,1,836.76,wordin7.png
11,1,50,2,3,3,1,946.3,wordin9.png
11,2,51,1,2,2,1,1175.84,nonwin3.png
11,1,52,1,3,3,1,773.39,wordex11.png
11,2,53,1,1,1,1,770.99,nonwin9.png
11,1,54,1,2,2,1,608.51,wordex12.png
11,2,55,1,1,1,1,798.05,nonwex2_6.png
11,2,56,2,1,1,1,675.62,nonwex1.png
11,2,57,2,4,4,1,609.15,nonwex8.png
11,2,58,2,1,1,1,702.71,nonwin2_10.png
11,2,59,1,4,4,1,732.27,nonwex6.png
11,2,60,2,3,3,1,681.82,nonwin5.png
11,1,61,1,1,1,1,591.37,wordin2_3.png
11,2,62,2,3,3,1,668.95,nonwex2_11.png
11,2,63,1,1,1,1,898.48,nonwex2_5.png
11,2,64,1,3,3,1,1280.04,nonwex2_1.png
11,1,65,1,2,2,1,565.6,wordin2_9.png
11,2,66,2,2,2,1,643.14,nonwex2_8.png
11,1,67,2,2,2,1,656.72,wordin2.png
11,2,68,1,4,4,1,590.24,nonwin2_2.png
11,2,69,1,3,3,1,907.8,nonwex2_3.png
11,1,70,2,3,3,1,673.35,wordin4.png
11,1,71,2,1,1,1,822.91,wordex1.png
11,1,72,1,3,3,1,676.46,wordin2_11.png
11,1,73,1,1,1,1,698.01,wordin2_4.png
11,2,74,1,3,3,1,743.56,nonwin2_4.png
11,1,75,1,3,3,1,517.12,wordex7.png
11,1,76,1,2,2,1,746.67,wordex2.png
11,1,77,2,2,2,1,528.21,wordin11.png
11,1,78,2,3,3,1,685.78,wordin2_1.png
11,1,79,2,1,1,1,555.33,wordex6.png
11,2,80,2,2,2,1,608.9,nonwin4.png
12,2,1,1,2,2,1,596.66,nonwin5.png
12,1,2,2,2,2,1,938.17,wordin5.png
12,1,3,1,2,2,1,647.7,wordex2_1.png
12,2,4,2,4,4,1,1093.28,nonwin2_9.png
12,1,5,1,2,2,1,1578.8,wordin2_6.png
12,1,6,1,1,1,1,760.36,wordin7.png
12,2,7,2,3,3,1,1773.92,nonwex12.png
12,1,8,2,4,4,1,835.46,wordex2_6.png
12,2,9,1,4,4,1,873.02,nonwin11.png
12,1,10,1,4,4,1,582.57,wordex2.png
12,1,11,1,3,3,1,732.13,wordex4.png
12,1,12,1,4,4,1,1161.7,wordin2_12.png
12,2,13,1,3,3,1,2103.24,nonwex2_3.png
12,1,14,2,1,1,1,1524.8,wordex10.png
12,2,15,2,2,2,1,1730.34,nonwin2_11.png
12,1,16,1,3,3,1,2015.88,wordin4.png
12,2,17,1,3,3,1,1101.45,nonwin4.png
12,2,18,2,1,1,1,2091,nonwin8.png
12,1,19,1,1,1,1,1056.59,wordin1.png
12,1,20,1,1,1,1,1390.11,wordin2_3.png
12,1,21,1,4,4,1,587.68,wordin9.png
12,2,22,2,4,4,1,1569.23,nonwin2_3.png
12,1,23,1,3,3,1,1782.77,wordin12.png
12,1,24,1,1,1,1,1956.32,wordex2_10.png
12,2,25,1,3,3,1,2049.96,nonwin6.png
12,2,26,1,2,2,1,2247.42,nonwin2_10.png
12,2,27,1,1,1,1,2228.97,nonwin9.png
12,2,28,2,1,1,1,1970.42,nonwin2_5.png
12,2,29,2,2,2,1,2288.08,nonwex10.png
12,1,30,2,1,1,1,2037.62,wordex7.png
12,2,31,2,2,2,1,2163.18,nonwex2_2.png
12,2,32,2,1,1,1,2960.73,nonwex2.png
12,1,33,2,3,3,1,3030.3,wordex2_7.png
12,1,34,2,1,1,1,2135.64,wordex12.png
12,2,35,1,1,1,1,2469.2,nonwin2.png
12,1,36,1,2,2,1,2322.76,wordex2_5.png
12,2,37,1,3,3,1,1408.31,nonwex2_9.png
12,2,38,2,3,3,1,2461.87,nonwex2_6.png
12,2,39,2,4,4,1,3259.38,nonwex2_12.png
12,1,40,2,3,3,1,1632.97,wordin2_5.png
12,1,41,1,4,4,1,830.48,wordin2_4.png
12,1,42,1,3,3,1,1212.07,wordin2.png
12,2,43,2,3,3,1,1185.53,nonwex2_5.png
12,2,44,1,1,1,1,1639.19,nonwin2_7.png
12,2,45,1,2,2,1,1300.72,nonwex2_4.png
12,2,46,2,3,3,1,714.28,nonwex2_10.png
12,2,47,2,2,2,1,2735.84,nonwex11.png
12,1,48,1,1,1,1,2205.4,wordex2_3.png
12,2,49,2,1,1,1,3002.94,nonwex2_11.png
12,1,50,1,2,2,1,1032.53,wordex2_8.png
12,2,51,1,1,1,1,4102.06,nonwin2_8.png
12,1,52,1,2,2,1,1419.56,wordin6.png
12,1,53,2,1,1,1,1137.16,wordex2_12.png
12,2,54,1,1,1,1,1638.71,nonwin2_1.png
12,1,55,2,2,2,1,1420.27,wordex2_11.png
12,1,56,2,4,4,1,801.81,wordin8.png
12,1,57,2,4,4,1,791.37,wordin2_10.png
12,1,58,2,4,4,1,2020.91,wordin10.png
