SID,Trial,Familiarity,Repetition,AscLoc,SrcResp,Corr,RT,Confident,ImgName
20,32,1,1,1,1,1,1606.67,4,wordin12.png
20,33,2,2,1,3,0,2612.07,2,nonwin3.png
20,34,1,2,2,1,0,1641.89,4,wordin5.png
20,35,1,2,1,1,1,1785.49,2,wordex2_9.png
20,36,1,2,2,3,0,2980.02,4,wordex2_12.png
20,37,2,1,1,4,0,1868.16,2,nonwin2_10.png
20,38,2,2,2,1,0,5437.12,3,nonwin2_8.png
20,39,1,2,2,4,0,2358.97,1,wordin2_6.png
20,40,1,1,2,1,0,2370.3,4,wordin1.png
20,41,1,2,1,1,1,951.88,4,wordex8.png
20,42,2,2,3,3,1,3057.19,2,nonwex4.png
20,43,2,1,4,2,0,3803.29,4,nonwex11.png
20,44,2,1,1,4,0,2215.84,3,nonwex2_1.png
20,45,2,1,1,4,0,3104.24,4,nonwex7.png
20,46,1,1,3,3,1,1860.59,1,wordex2_5.png
20,47,2,1,4,3,0,1137.51,1,nonwin10.png
20,48,2,2,3,3,1,2694.89,4,nonwin2_3.png
20,49,2,2,4,1,0,2322.64,1,nonwin2_4.png
20,50,1,1,1,1,1,2504.07,4,wordex2_8.png
20,51,2,2,4,3,0,3938.44,4,nonwex1.png
20,52,1,2,4,4,1,2788.18,1,wordin2_10.png
20,53,2,2,4,2,0,4172.54,2,nonwin2_11.png
20,54,2,1,2,4,0,2217.46,1,nonwin6.png
20,55,1,1,3,3,1,2024.65,1,wordin2_11.png
20,56,1,1,4,2,0,2111.92,4,wordin2_4.png
20,57,1,1,3,3,1,2638.1,4,wordex4.png
20,58,1,1,3,2,0,2818.26,4,wordex2_4.png
20,59,1,2,4,4,1,2683.15,1,wordex10.png
20,60,2,1,3,4,0,1168.19,1,nonwex2_11.png
20,61,1,1,4,3,0,2263.07,3,wordex9.png
20,62,2,1,3,2,0,3057.68,2,nonwex2_4.png
20,63,2,2,3,4,0,1646.55,1,nonwin2_9.png
20,64,1,2,3,3,1,3888.09,4,wordin2_1.png
20,65,2,1,1,2,0,4194.17,4,nonwex6.png
20,66,1,1,2,4,0,1620.82,1,wordex2.png
20,67,1,2,3,3,1,1424.51,4,wordex11.png
20,68,1,2,4,2,0,8100.14,3,wordex2_6.png
20,69,2,2,2,4,0,1183.26,1,nonwin1.png
20,70,1,1,3,1,0,2821.75,4,wordin6.png
20,71,1,1,1,1,1,3393.45,4,wordex5.png
20,72,1,2,3,3,1,1749.99,4,wordin2_5.png
20,73,1,1,4,2,0,5319.44,1,wordin2.png
20,74,2,1,4,3,0,8750.32,1,nonwex2_9.png
20,75,1,2,4,3,0,1316.22,1,wordin2_8.png
20,76,2,2,2,4,0,915.66,1,nonwex2.png
20,77,1,1,4,2,0,6713.22,1,wordex12.png
20,78,2,1,3,4,0,1564.77,3,nonwex8.png
20,79,2,2,4,4,1,2190.58,2,nonwin2_2.png
20,80,1,2,3,3,1,1565.2,4,wordin10.png
21,1,2,1,4,2,0,11807.34,1,nonwex5.png
21,2,2,2,4,4,1,4095.48,2,nonwex6.png
21,3,2,1,1,3,0,3146.12,2,nonwin9.png
21,4,1,2,4,1,0,4053.57,2,wordex4.png
21,5,1,2,3,3,1,3975.73,2,wordin10.png
21,6,1,2,1,1,1,5166.46,1,wordin2_5.png
21,7,2,1,2,4,0,2807.52,2,nonwex4.png
21,8,1,1,3,2,0,2704.19,2,wordin7.png
21,9,2,2,4,4,1,2653.13,4,nonwin6.png
21,10,2,1,3,3,1,3340.91,2,nonwin2_2.png
21,11,2,1,4,1,0,3149.96,1,nonwin3.png
21,12,1,1,1,3,0,2326.4,1,wordex2_4.png
21,13,2,2,4,2,0,1831.38,1,nonwex1.png
21,14,2,2,2,2,1,2703.42,1,nonwin2_5.png
21,15,2,1,3,3,1,3057.92,1,nonwin2_6.png
21,16,1,2,1,3,0,4438.05,1,wordin4.png
21,17,1,2,3,1,0,2646.28,1,wordin2_4.png
21,18,1,1,4,1,0,2185.9,1,wordin1.png
21,19,1,1,1,1,1,3883.3,1,wordin8.png
21,20,2,1,3,4,0,2092.58,1,nonwex2_6.png
21,21,2,1,3,4,0,2074.69,1,nonwin7.png
21,22,2,2,3,2,0,3241.57,1,nonwin11.png
21,23,1,1,1,3,0,1751.52,1,wordin11.png
21,24,1,2,4,3,0,3152.59,1,wordex2.png
21,25,1,1,2,1,0,3170.68,1,wordex12.png
21,26,1,1,3,3,1,1818.11,1,wordex2_6.png
21,27,1,2,4,2,0,2452.14,1,wordex10.png
21,28,2,2,3,3,1,2818.52,1,nonwex10.png
21,29,2,1,1,3,0,1677.46,1,nonwex2_3.png
21,30,1,2,2,1,0,1803.93,1,wordin2_9.png
21,31,1,2,1,4,0,1430,2,wordin2_8.png
21,32,2,1,3,4,0,1730.16,2,nonwex2.png
21,33,2,1,4,2,0,1709.73,1,nonwin2_8.png
21,34,2,1,2,2,1,1120.8,1,nonwex2_2.png
21,35,2,2,2,3,0,4859.07,1,nonwin4.png
21,36,2,1,4,3,0,1519.04,1,nonwin2_4.png
21,37,1,1,2,1,0,4264.53,1,wordin2_11.png
21,38,1,2,4,1,0,2959.48,1,wordin2_12.png
21,39,2,1,1,2,0,1554.06,1,nonwin2_9.png
21,40,1,1,3,3,1,1952.38,1,wordex3.png
21,41,2,2,2,3,0,1271.05,1,nonwex11.png
21,42,1,1,2,3,0,1311.94,1,wordin2_10.png
21,43,2,1,1,4,0,1375.24,1,nonwex3.png
21,44,1,2,2,2,1,1800.74,1,wordex2_7.png
21,45,2,1,4,4,1,1943.38,1,nonwex2_10.png
21,46,1,2,3,3,1,2809.02,1,wordex2_9.png
21,47,2,1,2,3,0,1149.39,1,nonwex2_8.png
21,48,1,1,4,3,0,1211.2,1,wordex2_10.png
21,49,2,2,1,1,1,1661.35,3,nonwex2_7.png
21,50,2,2,1,3,0,1213.4,1,nonwin2_10.png
21,51,1,2,3,4,0,3053.15,1,wordex5.png
21,52,2,2,3,3,1,1742.4,1,nonwin5.png
21,53,1,2,3,3,1,1177.9,1,wordin6.png
21,54,1,1,1,2,0,883.22,1,wordin2_2.png
21,55,1,2,2,3,0,1478.82,1,wordin5.png
21,56,2,2,1,1,1,4060.13,1,nonwex12.png
21,57,2,2,2,1,0,1249.96,1,nonwin2_1.png
21,58,1,1,3,1,0,1662.68,1,wordin2_1.png
21,59,1,1,4,3,0,6197.96,1,wordin12.png
21,60,2,1,1,3,0,1147.44,1,nonwin2.png
21,61,2,2,1,2,0,1494.82,1,nonwex9.png
21,62,1,1,3,1,0,1347.41,1,wordex2_8.png
21,63,2,2,4,3,0,2180.22,1,nonwin2_12.png
21,64,2,1,2,3,0,1139.87,1,nonwin2_11.png
21,65,1,2,1,2,0,2529.6,1,wordex2_11.png
21,66,1,2,1,2,0,1282.88,1,wordex6.png
21,67,2,1,2,2,1,1717.16,2,nonwex2_4.png
21,68,1,1,2,3,0,3399.31,1,wordex8.png
21,69,2,2,2,3,0,1413.3,1,nonwin12.png
21,70,1,2,2,3,0,2751.53,1,wordin9.png
21,71,1,1,1,3,0,1695.99,1,wordex1.png
21,72,2,2,3,3,1,1785.1,1,nonwin2_7.png
21,73,2,2,1,4,0,949.38,1,nonwin1.png
21,74,1,2,2,4,0,2181.49,1,wordex11.png
21,75,1,1,4,1,0,1092.76,1,wordex7.png
21,76,2,2,3,2,0,1706.87,1,nonwin8.png
21,77,1,1,2,1,0,1220.02,1,wordex9.png
21,78,1,1,4,3,0,2507.87,1,wordin3.png
21,79,2,2,4,2,0,1663.93,1,nonwex8.png
21,80,1,2,4,3,0,1609.1,1,wordex2_12.png
22,1,1,1,1,4,0,16607.72,2,wordin2_8.png
22,2,1,1,2,2,1,4681.47,2,wordin2_11.png
22,3,1,1,4,4,1,3720.01,4,wordin11.png
22,4,1,1,1,1,1,6081.74,4,wordex2_12.png
22,5,2,1,4,2,0,3162.21,3,nonwex11.png
22,6,2,1,4,2,0,1169.58,3,nonwin2_9.png
22,7,1,1,4,3,0,15960.68,1,wordin8.png
22,8,1,2,4,2,0,3075.26,2,wordex2_7.png
22,9,1,2,3,3,1,3463.05,1,wordin2_7.png
22,10,1,1,3,4,0,11350.01,2,wordin1.png
22,11,2,2,3,3,1,4043.02,1,nonwex8.png
22,12,2,1,2,2,1,1419.83,3,nonwex10.png
22,13,2,2,3,2,0,9758.16,2,nonwin3.png
22,14,2,2,2,4,0,7450.71,1,nonwin8.png
22,15,2,1,2,2,1,6296.88,3,nonwex2_12.png
22,16,2,1,4,3,0,16953.94,1,nonwex2_10.png
22,17,1,1,3,2,0,1785.03,1,wordin2_1.png
22,18,2,2,1,1,1,1616.44,4,nonwin2_12.png
22,19,1,2,3,4,0,2668.76,3,wordin7.png
22,20,2,2,1,1,1,1703.68,4,nonwin2_3.png
22,21,2,1,3,3,1,7920.58,2,nonwex5.png
22,22,2,2,4,1,0,3963.13,3,nonwex2_7.png
22,23,2,2,3,2,0,1971.87,3,nonwin2_11.png
22,24,1,2,1,1,1,1327.71,4,wordex12.png
22,25,2,1,1,1,1,10466.57,3,nonwin7.png
22,26,1,1,2,3,0,6982.97,3,wordex2_3.png
22,27,2,2,1,2,0,3478.91,2,nonwin2_7.png
22,28,1,2,1,1,1,2172.23,4,wordin2_9.png
22,29,2,2,4,2,0,7248.69,2,nonwex2_4.png
22,30,1,2,1,1,1,1505.93,4,wordex1.png
22,31,1,1,3,3,1,10780.62,2,wordex11.png
22,32,2,2,3,3,1,1413.38,4,nonwex2_1.png
22,33,1,1,4,4,1,4472.68,4,wordin2_6.png
22,34,2,2,3,3,1,2293.23,4,nonwin2.png
22,35,2,2,2,2,1,1613.74,2,nonwex2_6.png
22,36,1,2,4,4,1,1275.24,4,wordex3.png
22,37,1,2,4,4,1,1432.94,4,wordex2_1.png
22,38,2,1,2,3,0,5260.82,1,nonwin5.png
22,39,1,2,4,4,1,3356.13,4,wordin4.png
22,40,2,2,2,2,1,2047.63,2,nonwex1.png
22,41,2,1,2,1,0,2469.62,4,nonwin2_8.png
22,42,1,2,2,4,0,2604.85,2,wordex2_5.png
22,43,1,2,3,3,1,21852.78,2,wordex7.png
22,44,1,1,2,2,1,1460.59,4,wordin10.png
22,45,1,2,3,3,1,1108.59,4,wordex2_2.png
22,46,2,2,4,4,1,7321.45,2,nonwin6.png
22,47,1,2,2,3,0,10216.95,3,wordex2_10.png
22,48,1,1,3,3,1,6733.14,4,wordin5.png
22,49,1,2,2,2,1,1258.44,4,wordin6.png
22,50,1,1,3,1,0,2673.1,1,wordex2_11.png
22,51,1,1,2,4,0,2403.19,4,wordex6.png
22,52,1,2,4,4,1,5062.34,3,wordin2_3.png
22,53,2,1,1,2,0,1624.46,3,nonwex2_2.png
22,54,1,2,2,1,0,6131,1,wordex5.png
22,55,2,1,1,2,0,5299.27,2,nonwex2_5.png
22,56,2,1,3,3,1,13602.12,1,nonwin10.png
22,57,2,2,2,3,0,2542.02,3,nonwin9.png
22,58,1,2,1,1,1,6965.38,2,wordex10.png
22,59,2,1,3,2,0,6063.08,1,nonwin2_1.png
22,60,1,2,3,4,0,5301.61,3,wordin2.png
22,61,2,2,1,1,1,1206.33,4,nonwex3.png
22,62,2,1,2,2,1,861.5,4,nonwex2_11.png
22,63,1,1,4,3,0,5707.3,4,wordin2_10.png
22,64,1,1,1,1,1,2230.68,2,wordin2_2.png
22,65,2,2,1,1,1,8635.7,3,nonwin2_2.png
22,66,2,1,3,2,0,1155.17,2,nonwex2_9.png
22,67,2,2,2,1,0,4274.57,3,nonwin2_6.png
22,68,1,2,2,4,0,6404.94,4,wordin12.png
22,69,2,1,4,1,0,6155.32,2,nonwin2_10.png
22,70,1,1,1,1,1,1124.05,4,wordin9.png
22,71,2,1,1,1,1,2129.94,3,nonwin4.png
22,72,1,1,4,3,0,2189.44,1,wordin3.png
22,73,2,1,1,3,0,5532.34,3,nonwex4.png
22,74,2,1,3,4,0,2412.66,2,nonwex2_8.png
22,75,2,1,4,4,1,3847.74,4,nonwin2_5.png
22,76,1,1,2,2,1,1057.8,4,wordin2_12.png
22,77,1,2,1,1,1,3759.25,1,wordex2_6.png
22,78,2,2,4,1,0,3127.03,4,nonwex7.png
22,79,1,1,1,1,1,1207.78,4,wordin2_4.png
22,80,2,2,4,2,0,6138.52,3,nonwin2_4.png
23,1,1,1,3,1,0,3943.18,3,wordex2_7.png
23,2,2,2,2,4,0,4339.47,2,nonwin2_10.png
23,3,2,2,2,4,0,3031.28,3,nonwex12.png
23,4,1,2,1,1,1,3236.11,3,wordex7.png
23,5,1,2,4,2,0,3937.3,3,wordin1.png
23,6,1,1,2,1,0,3522.49,3,wordin2_2.png
23,7,2,1,4,4,1,1810.79,3,nonwex9.png
23,8,1,2,1,1,1,5900.66,4,wordex6.png
23,9,2,1,3,4,0,1729.82,2,nonwin2_12.png
23,10,2,2,1,4,0,1512.61,2,nonwex2.png
23,11,1,2,1,3,0,2717.55,3,wordin10.png
23,12,2,2,3,4,0,1806.08,1,nonwex3.png
23,13,1,2,2,2,1,4201.29,3,wordex2_1.png
23,14,2,1,1,4,0,4139.82,2,nonwex2_1.png
23,15,2,2,4,1,0,1524.7,2,nonwex2_9.png
23,16,2,2,4,2,0,1921.32,4,nonwin2_11.png
23,17,2,2,2,2,1,2667.65,3,nonwin2_9.png
23,18,1,1,3,4,0,3109.89,3,wordin2.png
23,19,1,2,3,1,0,2166.1,3,wordex8.png
23,20,2,2,2,3,0,2959,3,nonwin8.png
23,21,1,2,4,2,0,4823.09,2,wordex11.png
23,22,2,1,3,4,0,1912.18,3,nonwex7.png
23,23,1,1,4,1,0,2061.18,3,wordin2_11.png
23,24,2,2,3,3,1,1760.96,1,nonwin5.png
23,25,1,1,2,2,1,3051.84,2,wordin3.png
23,26,2,1,4,4,1,2347.11,3,nonwex6.png
23,27,2,2,4,1,0,1845.53,2,nonwin9.png
23,28,1,2,2,2,1,2645.53,3,wordex2_2.png
23,29,2,2,3,4,0,5037.75,1,nonwex2_4.png
23,30,1,1,3,4,0,7270.05,3,wordin2_7.png
23,31,2,2,3,1,0,1861.39,2,nonwin2_7.png
23,32,1,1,1,2,0,3006.42,3,wordin12.png
23,33,1,1,1,1,1,4473.56,3,wordex9.png
23,34,2,2,1,3,0,3618.7,1,nonwex2_7.png
23,35,1,2,2,1,0,3534.44,3,wordin2_5.png
23,36,2,2,1,1,1,2712.6,3,nonwin6.png
23,37,2,1,4,4,1,2072.78,2,nonwex2_3.png
23,38,2,2,4,3,0,3139.27,2,nonwin7.png
23,39,2,1,1,2,0,2336.04,2,nonwex2_8.png
23,40,1,1,2,1,0,2724.79,3,wordin2_3.png
23,41,1,1,4,3,0,2787.52,3,wordex2_5.png
23,42,1,1,2,2,1,5112.46,2,wordex2_3.png
23,43,1,1,1,4,0,2510.92,3,wordex10.png
23,44,1,1,2,3,0,6302.46,2,wordex2_9.png
23,45,1,2,3,4,0,4699.42,3,wordex2_11.png
23,46,2,2,1,3,0,1724.06,4,nonwex10.png
23,47,1,1,4,3,0,5295.17,2,wordex2_8.png
23,48,2,1,2,4,0,2428.61,2,nonwin3.png
23,49,2,1,4,4,1,1777.11,2,nonwex2_10.png
23,50,1,1,3,2,0,3261.32,3,wordin2_10.png
23,51,2,1,4,4,1,2518.76,2,nonwex1.png
23,52,2,1,2,3,0,1457.36,2,nonwin2_8.png
23,53,1,1,1,1,1,2264.73,3,wordex4.png
23,54,1,2,1,2,0,3581.47,3,wordin9.png
23,55,1,2,2,1,0,3725.96,3,wordex1.png
23,56,1,1,4,4,1,1884.36,4,wordin7.png
23,57,2,2,4,4,1,1494.79,4,nonwex2_12.png
23,58,2,1,2,4,0,1437.06,4,nonwex2_11.png
23,59,2,2,1,3,0,2033.08,1,nonwin2_6.png
23,60,1,1,3,2,0,2918.95,2,wordin2_8.png
23,61,1,2,4,4,1,2180.38,4,wordin2_1.png
23,62,2,1,3,4,0,3811.26,4,nonwin2_2.png
23,63,1,2,1,3,0,2766,2,wordin5.png
23,64,2,2,2,2,1,4356.14,2,nonwin1.png
23,65,2,1,1,3,0,2094.33,2,nonwex11.png
23,66,1,2,4,1,0,1514.98,3,wordex2_6.png
23,67,1,2,3,4,0,2302.55,2,wordin2_6.png
23,68,2,1,3,4,0,1991.45,3,nonwin2_5.png
23,69,1,2,4,2,0,1980.78,3,wordex3.png
23,70,2,1,2,3,0,1974.87,2,nonwex8.png
23,71,2,1,2,4,0,5934.9,2,nonwin12.png
23,72,1,2,3,1,0,3020.82,3,wordex5.png
23,73,1,2,2,3,0,2095.63,4,wordin2_4.png
23,74,2,1,1,4,0,1565.02,3,nonwex2_5.png
23,75,1,1,1,2,0,3121.87,3,wordin6.png
23,76,2,1,3,3,1,1461.68,2,nonwin4.png
23,77,2,1,1,3,0,3474.57,3,nonwex4.png
23,78,2,2,3,1,0,2545.52,1,nonwin10.png
23,79,1,2,3,3,1,4902.29,4,wordin4.png
23,80,1,1,4,4,1,5167.14,4,wordin11.png
24,1,1,1,3,3,1,3020.93,4,wordex10.png
24,2,1,1,4,2,0,3200.24,2,wordex2_11.png
24,3,1,2,2,3,0,5991.64,3,wordin2_1.png
24,4,1,1,4,4,1,1425.93,3,wordex12.png
24,5,2,1,4,1,0,3351.66,3,nonwin2_10.png
24,6,1,1,2,3,0,3602.87,4,wordin8.png
24,7,1,1,2,1,0,1341.95,2,wordex8.png
24,8,2,1,2,4,0,6838.85,3,nonwex2_10.png
24,9,2,1,3,3,1,5035.51,3,nonwin2_7.png
24,10,1,1,1,2,0,2050.16,4,wordex5.png
24,11,1,2,3,4,0,3305.12,4,wordin10.png
24,12,2,1,3,1,0,1749.45,2,nonwex2_6.png
24,13,2,1,4,3,0,2447.58,3,nonwex2_3.png
24,14,1,2,4,4,1,9262.79,1,wordin2_9.png
24,15,2,1,4,2,0,7701.62,2,nonwex1.png
24,16,2,2,3,3,1,8364.69,1,nonwex2_1.png
24,17,1,2,1,4,0,4300.05,1,wordex3.png
24,18,1,1,4,2,0,2790.61,3,wordin2_10.png
24,19,1,1,3,4,0,6302.59,2,wordex9.png
24,20,2,2,2,2,1,10215.98,2,nonwex2_9.png
24,21,2,1,2,1,0,5342.87,2,nonwex5.png
24,22,2,2,3,4,0,2467.34,4,nonwin2_12.png
24,23,1,2,1,3,0,7144.31,2,wordex6.png
24,24,1,1,1,2,0,5936.08,2,wordin2_11.png
24,25,2,2,4,4,1,5493.19,1,nonwin3.png
24,26,1,2,2,2,1,1804.16,4,wordex2_6.png
24,27,2,1,1,1,1,6114.18,3,nonwin2_3.png
24,28,2,2,3,3,1,2605.46,1,nonwex2_12.png
24,29,1,2,3,3,1,1853.05,4,wordin5.png
24,30,2,1,4,4,1,2583.89,4,nonwin2_5.png
24,31,1,2,3,3,1,1918.03,4,wordin3.png
24,32,2,2,3,3,1,4680.17,4,nonwin6.png
24,33,1,2,1,1,1,1432.74,4,wordin2_7.png
24,34,2,2,4,2,0,5871.09,1,nonwex12.png
24,35,2,2,2,4,0,2149.56,3,nonwex2_11.png
24,36,1,1,2,1,0,4530.15,2,wordin9.png
24,37,2,2,1,1,1,3972.06,1,nonwin1.png
24,38,1,1,1,1,1,5027.7,3,wordin2_5.png
24,39,1,1,4,3,0,4327.56,1,wordex2_9.png
24,40,1,1,3,4,0,3830.36,3,wordin2.png
24,41,2,2,4,2,0,1140.21,2,nonwex8.png
24,42,2,1,3,1,0,1948.64,4,nonwin2_9.png
24,43,2,1,3,2,0,2795.52,1,nonwex10.png
24,44,1,2,1,2,0,15775.46,1,wordin2_2.png
24,45,2,1,1,3,0,3089.41,1,nonwex11.png
24,46,2,1,1,1,1,1300.64,4,nonwex7.png
24,47,1,2,3,3,1,1876.49,4,wordex2_2.png
24,48,1,1,1,2,0,2950.69,3,wordin2_3.png
24,49,2,2,2,4,0,7535.52,3,nonwex2_5.png
24,50,1,1,1,2,0,2426.1,1,wordex2_7.png
24,51,1,2,3,3,1,1576.91,4,wordex2_1.png
24,52,1,1,2,2,1,4851.53,3,wordin12.png
24,53,1,1,3,3,1,2057.76,4,wordin4.png
24,54,1,2,4,2,0,2357.53,1,wordex2_3.png
24,55,1,2,1,1,1,4568.84,1,wordin1.png
24,56,2,2,1,2,0,8751.61,1,nonwin11.png
24,57,2,1,2,4,0,7356.11,1,nonwex3.png
24,58,1,2,2,3,0,7626.92,2,wordin2_6.png
24,59,2,2,1,2,0,2208.59,1,nonwin2_4.png
24,60,2,2,2,4,0,5466.62,2,nonwin5.png
24,61,2,2,4,4,1,4564.67,2,nonwin2_6.png
24,62,2,2,2,4,0,5297.27,3,nonwex4.png
24,63,2,2,4,2,0,4853.05,1,nonwex9.png
24,64,2,1,2,3,0,5934.52,3,nonwin2_1.png
24,65,2,2,3,2,0,5323.58,4,nonwin2_2.png
24,66,1,1,3,1,0,5431.28,1,wordex2_10.png
24,67,2,1,1,4,0,4814.86,3,nonwex6.png
24,68,1,1,4,2,0,4204.78,1,wordex11.png
24,69,1,1,2,2,1,5756.31,2,wordex1.png
24,70,2,1,1,3,0,5685.21,1,nonwex2.png
24,71,2,1,3,3,1,8364.98,1,nonwex2_2.png
24,72,2,2,1,1,1,3502.48,4,nonwin10.png
24,73,1,2,4,4,1,2641.31,4,wordin6.png
24,74,2,1,4,3,0,7998.06,2,nonwin2.png
24,75,1,2,2,1,0,4785.59,1,wordin7.png
24,76,1,2,2,2,1,2345.41,2,wordin2_4.png
24,77,2,2,1,4,0,3953.67,1,nonwin8.png
24,78,1,2,4,4,1,3117.9,4,wordex4.png
24,79,2,1,2,2,1,3796.94,1,nonwex2_7.png
24,80,1,2,4,4,1,1302.36,3,wordex2.png
25,1,2,1,1,3,0,2534.76,1,nonwin7.png
25,2,2,2,4,4,1,2517.98,4,nonwin2_6.png
25,3,2,2,3,2,0,2064.88,2,nonwex10.png
25,4,1,2,1,1,1,2137.81,1,wordex2_10.png
25,5,1,1,4,2,0,1244.77,3,wordin1.png
25,6,1,2,1,4,0,1872.14,3,wordin8.png
25,7,2,1,3,4,0,1450.03,3,nonwin4.png
25,8,2,1,4,3,0,1754.42,2,nonwex2_1.png
25,9,1,1,4,1,0,1210.7,1,wordex2_4.png
25,10,2,1,3,2,0,2335.23,2,nonwex7.png
25,11,1,1,2,3,0,1859.24,3,wordin2_9.png
25,12,2,2,2,2,1,2229.34,1,nonwex12.png
25,13,1,2,2,2,1,1358.6,2,wordin2_7.png
25,14,2,2,2,2,1,1840.13,1,nonwex2_12.png
