SID,Trial,Familiarity,Repetition,AscLoc,SrcResp,Corr,RT,Confident,ImgName
25,15,1,2,2,3,0,1383.36,3,wordex4.png
25,16,2,1,2,4,0,2261.61,4,nonwex2_11.png
25,17,2,1,1,3,0,2363.88,2,nonwin2_4.png
25,18,1,1,4,3,0,1907.32,2,wordin2_6.png
25,19,1,1,3,1,0,1183.37,2,wordex12.png
25,20,2,2,1,4,0,2102.41,2,nonwex2_7.png
25,21,2,2,1,2,0,2178.73,1,nonwin6.png
25,22,1,1,1,1,1,1184.56,2,wordex2_8.png
25,23,1,2,2,1,0,1774.56,4,wordin2_1.png
25,24,1,1,3,1,0,1413.84,2,wordin7.png
25,25,2,1,2,2,1,2144.4,3,nonwex2_8.png
25,26,2,1,3,2,0,1106,3,nonwex2.png
25,27,2,1,4,4,1,1612.53,4,nonwin10.png
25,28,2,2,3,3,1,1648.38,1,nonwin2_5.png
25,29,1,2,4,2,0,1233.77,2,wordex8.png
25,30,1,2,4,2,0,1188.68,3,wordex2_9.png
25,31,2,2,3,1,0,1702.29,1,nonwex2_2.png
25,32,1,1,4,2,0,1180.2,2,wordex5.png
25,33,2,1,1,4,0,1580.35,4,nonwex2_4.png
25,34,2,1,4,2,0,1059.66,2,nonwin2_2.png
25,35,2,1,1,2,0,1385.43,2,nonwex3.png
25,36,1,2,3,1,0,1303.54,3,wordex2_2.png
25,37,2,1,2,1,0,1893.46,3,nonwex9.png
25,38,1,2,3,2,0,3168.23,4,wordex2.png
25,39,1,2,2,2,1,1175.6,2,wordin3.png
25,40,2,2,2,3,0,1551.02,1,nonwex6.png
25,41,2,2,4,3,0,1326.36,1,nonwin11.png
25,42,1,1,2,1,0,1334.42,3,wordin5.png
25,43,1,2,1,1,1,1096.65,3,wordin2_3.png
25,44,1,2,3,1,0,1313.4,2,wordin2_11.png
25,45,1,1,1,2,0,1136.83,3,wordex6.png
25,46,2,2,2,1,0,1693.89,1,nonwin8.png
25,47,2,1,1,1,1,3624.71,1,nonwin2_11.png
25,48,1,2,4,2,0,1614.61,3,wordex9.png
25,49,2,2,2,3,0,1341.93,1,nonwex1.png
25,50,2,2,1,4,0,1245.7,3,nonwin3.png
25,51,2,2,4,2,0,1268.04,3,nonwex4.png
25,52,1,2,4,1,0,1646.87,4,wordex2_12.png
25,53,2,2,3,1,0,1204.91,4,nonwin2.png
25,54,2,2,1,2,0,1445.66,2,nonwex2_9.png
25,55,1,1,1,4,0,1450.69,4,wordin6.png
25,56,1,2,1,2,0,1198.86,2,wordin2_10.png
25,57,2,1,3,2,0,1154.8,1,nonwin2_12.png
25,58,1,1,1,1,1,2282.53,4,wordex3.png
25,59,1,2,3,2,0,1099.78,4,wordex2_1.png
25,60,2,1,3,2,0,1225.4,2,nonwin2_10.png
25,61,1,2,1,2,0,1319.69,2,wordin2.png
25,62,2,1,4,4,1,939.94,4,nonwex5.png
25,63,1,1,3,3,1,1357.16,4,wordin2_12.png
25,64,2,2,4,2,0,1281.08,1,nonwin9.png
25,65,2,2,1,1,1,1140.94,2,nonwin2_8.png
25,66,1,1,3,1,0,1277.8,2,wordex11.png
25,67,1,1,3,1,0,1261.89,3,wordex1.png
25,68,2,1,2,1,0,1483.55,3,nonwin2_9.png
25,69,2,1,2,4,0,1058.51,3,nonwex8.png
25,70,2,2,4,1,0,1515.21,3,nonwin12.png
25,71,1,2,4,4,1,809.11,2,wordex2_3.png
25,72,1,2,3,2,0,1446.87,2,wordin12.png
25,73,1,1,2,2,1,1070.65,3,wordex10.png
25,74,1,1,2,1,0,943.84,3,wordin2_2.png
25,75,1,1,1,1,1,1374.69,3,wordex2_11.png
25,76,2,2,3,2,0,1382.09,1,nonwex11.png
25,77,2,1,4,4,1,1075.66,2,nonwin2_3.png
25,78,1,2,2,2,1,1364.83,3,wordin2_5.png
25,79,1,1,4,1,0,1170.91,3,wordin11.png
25,80,1,1,2,2,1,1013.77,2,wordex2_5.png
26,1,1,2,2,3,0,3805.5,1,wordex2_8.png
26,2,2,1,1,2,0,2104.09,2,nonwex11.png
26,3,1,2,4,3,0,5051.53,1,wordex2_5.png
26,4,2,2,2,2,1,1331.7,2,nonwex2.png
26,5,1,1,1,2,0,2126.21,3,wordex2_2.png
26,6,2,1,1,2,0,1892.41,3,nonwex2_7.png
26,7,1,2,1,3,0,2101.11,2,wordin2_4.png
26,8,1,2,2,1,0,1050.26,3,wordin2.png
26,9,1,1,4,3,0,2495.9,2,wordin11.png
26,10,1,2,2,3,0,1182.18,2,wordin7.png
26,11,2,2,1,1,1,2604.99,3,nonwin5.png
26,12,2,1,4,4,1,3593.78,4,nonwin6.png
26,13,2,2,4,2,0,1147.03,2,nonwin2_10.png
26,14,2,1,4,2,0,840.31,2,nonwex1.png
26,15,1,2,4,2,0,2945.44,2,wordin2_5.png
26,16,1,2,4,3,0,1677.67,2,wordin4.png
26,17,2,2,4,1,0,1718.91,2,nonwin8.png
26,18,1,1,1,4,0,1125.55,3,wordex5.png
26,19,1,2,3,3,1,2970.59,3,wordin2_11.png
26,20,2,2,3,2,0,909.74,2,nonwex2_9.png
26,21,2,1,2,2,1,4451.98,3,nonwin1.png
26,22,2,2,2,3,0,2014.61,3,nonwex4.png
26,23,1,1,1,1,1,1000.35,4,wordex2_1.png
26,24,1,1,4,4,1,2318.7,4,wordex9.png
26,25,2,2,1,1,1,1109.04,4,nonwex3.png
26,26,1,2,1,1,1,1445.63,4,wordex2_11.png
26,27,2,1,3,2,0,1676.34,3,nonwex2_8.png
26,28,1,1,3,3,1,1955.42,3,wordin2_6.png
26,29,2,2,2,1,0,997.55,3,nonwin7.png
26,30,2,1,1,2,0,1032.21,2,nonwex2_5.png
26,31,2,1,2,2,1,1176.17,2,nonwex2_4.png
26,32,2,1,3,1,0,939.19,3,nonwex9.png
26,33,1,2,4,4,1,1302.14,4,wordin9.png
26,34,2,2,3,2,0,2443.48,3,nonwex5.png
26,35,1,2,2,1,0,27448.93,2,wordex10.png
26,36,2,2,4,3,0,2849.19,1,nonwin3.png
26,37,2,1,3,2,0,975.74,1,nonwex6.png
26,38,2,2,3,3,1,1453.49,2,nonwin2_1.png
26,39,1,2,3,1,0,1573.27,3,wordex8.png
26,40,1,1,2,4,0,1487.44,3,wordin5.png
26,41,1,2,1,2,0,1028.38,2,wordin2_8.png
26,42,2,1,4,2,0,1141.87,2,nonwin4.png
26,43,2,1,2,2,1,936.91,4,nonwex2_1.png
26,44,1,1,2,4,0,1191,4,wordin2_2.png
26,45,1,1,3,1,0,1973.82,4,wordex2_12.png
26,46,1,1,4,3,0,1190.57,4,wordex2_9.png
26,47,1,1,3,4,0,3258.67,4,wordin2_3.png
26,48,2,2,1,3,0,19423.57,3,nonwin12.png
26,49,2,2,3,1,0,2076.48,3,nonwex2_2.png
26,50,2,1,2,2,1,2005.07,2,nonwex7.png
26,51,2,2,2,2,1,1758.34,3,nonwin2_8.png
26,52,1,1,4,3,0,1391.09,3,wordex2_4.png
26,53,2,1,1,4,0,2211.42,3,nonwin2_3.png
26,54,1,2,4,4,1,833.28,4,wordex1.png
26,55,1,1,1,2,0,843.77,4,wordin2_9.png
26,56,2,1,3,4,0,1748.06,4,nonwin2_2.png
26,57,2,2,4,4,1,1023.3,4,nonwin9.png
26,58,2,2,2,2,1,2093.73,2,nonwex12.png
26,59,2,2,3,2,0,2847.25,3,nonwin2_6.png
26,60,2,2,1,3,0,1223.77,3,nonwex8.png
26,61,1,1,3,4,0,26924.48,4,wordin6.png
26,62,2,1,4,2,0,984.65,2,nonwex2_12.png
26,63,1,2,3,3,1,1013.62,3,wordin2_12.png
26,64,1,1,4,1,0,1734.23,4,wordex11.png
26,65,2,1,2,2,1,1097.09,4,nonwex10.png
26,66,1,2,1,3,0,1025.35,4,wordin2_1.png
26,67,2,1,4,4,1,1304.43,4,nonwin10.png
26,68,1,2,2,2,1,1131.56,4,wordex3.png
26,69,2,2,4,4,1,1079.18,4,nonwex2_11.png
26,70,1,2,3,3,1,19973.78,3,wordex12.png
26,71,1,1,1,3,0,1829.89,3,wordex6.png
26,72,2,1,3,3,1,1145.4,4,nonwin2.png
26,73,2,2,1,3,0,2384.2,4,nonwin2_12.png
26,74,1,2,3,1,0,1771.28,4,wordin2_10.png
26,75,2,1,1,2,0,1214.13,4,nonwin2_9.png
26,76,1,1,2,3,0,1848.77,2,wordex2_3.png
26,77,1,1,3,1,0,6704.16,3,wordin1.png
26,78,1,2,1,2,0,1650.83,3,wordex2_7.png
26,79,1,1,2,3,0,1342.65,3,wordin8.png
26,80,1,1,2,4,0,1527.17,3,wordin10.png
27,1,2,2,3,2,0,6178.53,1,nonwex10.png
27,2,2,1,2,4,0,4531.66,1,nonwin3.png
27,3,2,2,4,4,1,2352.09,2,nonwex6.png
27,4,2,1,3,3,1,771.76,4,nonwin2_9.png
27,5,2,2,4,1,0,1451.59,1,nonwex2_3.png
27,6,2,1,2,1,0,1716.4,2,nonwin11.png
27,7,2,1,1,2,0,1593.96,1,nonwin2_7.png
27,8,2,2,2,2,1,1683.03,1,nonwex3.png
27,9,1,2,1,1,1,758.96,4,wordin2_9.png
27,10,1,2,4,2,0,3843.76,4,wordex2_1.png
27,11,2,1,1,2,0,1871.53,1,nonwex5.png
27,12,1,1,2,2,1,1663.93,1,wordin2_10.png
27,13,2,1,2,1,0,2271.32,2,nonwin9.png
27,14,2,2,4,2,0,1037.86,3,nonwin2.png
27,15,1,1,2,1,0,1551.15,1,wordex4.png
27,16,2,1,3,2,0,1715.46,1,nonwex12.png
27,17,1,2,4,2,0,1679.03,1,wordin2_12.png
27,18,2,1,1,1,1,2107.65,4,nonwex2_7.png
27,19,1,2,1,1,1,1146.63,3,wordex2_6.png
27,20,1,2,2,2,1,1197.49,3,wordin1.png
27,21,1,2,2,1,0,1081.4,1,wordin2_8.png
27,22,1,2,4,4,1,1101.84,3,wordin3.png
27,23,1,2,4,4,1,2061.32,1,wordex2_10.png
27,24,1,2,3,2,0,988.24,1,wordex9.png
27,25,1,2,2,2,1,1641.01,1,wordex10.png
27,26,1,1,2,1,0,5442.85,1,wordex11.png
27,27,1,2,2,2,1,1827.21,3,wordex2.png
27,28,2,1,1,1,1,1564.72,2,nonwin10.png
27,29,2,2,3,2,0,4387.68,1,nonwin2_10.png
27,30,1,1,1,1,1,1100.26,2,wordin2_7.png
27,31,1,1,4,1,0,1585.29,1,wordex3.png
27,32,1,1,3,2,0,1088.01,2,wordex2_12.png
27,33,2,2,2,1,0,1071.08,1,nonwin2_6.png
27,34,1,2,1,2,0,1657.81,1,wordex8.png
27,35,2,2,1,1,1,1957.01,1,nonwin5.png
27,36,1,2,2,2,1,1682.97,1,wordin2_3.png
27,37,1,1,3,3,1,9834.44,2,wordex2_3.png
27,38,2,2,2,1,0,1243.18,1,nonwin1.png
27,39,1,1,3,2,0,1418,1,wordin2_5.png
27,40,2,2,1,1,1,1065.81,1,nonwex2_8.png
27,41,1,2,1,1,1,937.33,1,wordin4.png
27,42,2,2,1,2,0,4474.6,1,nonwex2_10.png
27,43,2,1,4,1,0,1364.31,1,nonwin2_3.png
27,44,2,1,3,1,0,5143.63,2,nonwex1.png
27,45,1,2,4,2,0,1736.95,3,wordex5.png
27,46,2,1,2,2,1,1571.78,3,nonwin2_12.png
27,47,1,1,1,3,0,2298.89,1,wordin2_2.png
27,48,2,2,1,1,1,5249.42,4,nonwin2_8.png
27,49,2,1,4,1,0,1053.51,3,nonwin6.png
27,50,1,1,4,2,0,8314.91,2,wordex6.png
27,51,2,2,2,1,0,3190.75,1,nonwex9.png
27,52,1,1,4,2,0,2206.14,3,wordex2_8.png
27,53,2,1,2,1,0,859.73,1,nonwin12.png
27,54,1,2,3,2,0,877.7,2,wordex2_4.png
27,55,1,1,3,1,0,855.04,1,wordex7.png
27,56,1,1,1,4,0,1550.6,1,wordin12.png
27,57,1,1,4,2,0,1032.16,2,wordex2_5.png
27,58,2,1,4,1,0,990.98,1,nonwex2_6.png
27,59,1,1,2,2,1,3322.38,2,wordin7.png
27,60,2,1,3,1,0,1170.4,1,nonwin2_1.png
27,61,1,1,2,2,1,2248.28,1,wordin5.png
27,62,2,2,1,1,1,712.64,1,nonwex4.png
27,63,2,2,3,1,0,749.06,1,nonwin2_2.png
27,64,1,1,1,2,0,1781.75,1,wordin2_1.png
27,65,2,1,4,1,0,866.39,1,nonwex2_9.png
27,66,1,2,3,2,0,986.65,1,wordin11.png
27,67,2,2,2,1,0,1034.27,1,nonwex2.png
27,68,1,1,4,2,0,1122.91,1,wordex2_2.png
27,69,2,2,4,1,0,1453.12,1,nonwin2_11.png
27,70,2,1,1,3,0,1012.94,1,nonwex2_2.png
27,71,2,1,3,3,1,1821.56,1,nonwex7.png
27,72,1,2,3,1,0,1542.01,1,wordin2_11.png
27,73,2,2,4,1,0,846.15,1,nonwex2_5.png
27,74,1,2,1,2,0,983.77,2,wordex2_7.png
27,75,2,2,3,1,0,1406.28,1,nonwin4.png
27,76,2,1,4,1,0,689.59,1,nonwex11.png
27,77,2,2,3,4,0,1499.65,1,nonwin2_4.png
27,78,1,1,3,1,0,1073.3,1,wordin10.png
27,79,1,1,1,2,0,1481.99,3,wordin8.png
27,80,1,2,3,1,0,1401,2,wordex12.png
28,1,1,1,2,2,1,6653.82,2,wordin10.png
28,2,2,2,2,1,0,6452.35,2,nonwex2_7.png
28,3,1,2,4,4,1,2635.04,4,wordex7.png
28,4,1,2,1,2,0,4597.42,1,wordex2_4.png
28,5,1,1,3,3,1,2294.67,4,wordex2_8.png
28,6,1,1,1,1,1,3839.22,2,wordin9.png
28,7,1,2,3,3,1,2178.23,4,wordin2_5.png
28,8,1,2,3,3,1,4445.69,2,wordin5.png
28,9,2,2,1,1,1,9456.75,3,nonwin2.png
28,10,2,1,3,3,1,1735.81,4,nonwex2_6.png
28,11,1,2,1,1,1,1866.4,4,wordex2_9.png
28,12,2,2,2,2,1,3322.7,1,nonwex7.png
28,13,1,2,2,2,1,2463.82,4,wordex4.png
28,14,1,2,3,3,1,2063.38,4,wordex2_12.png
28,15,2,2,1,1,1,5695.81,2,nonwex11.png
28,16,2,2,1,1,1,2398.51,4,nonwin2_2.png
28,17,2,2,4,4,1,5389.02,1,nonwex2_5.png
28,18,2,2,1,2,0,2597.08,1,nonwin2_12.png
28,19,2,2,3,3,1,2942.02,3,nonwin2_11.png
28,20,1,2,3,3,1,2667.5,4,wordin2_11.png
28,21,1,2,4,2,0,14024.22,3,wordex8.png
28,22,2,1,2,2,1,3494.37,1,nonwex5.png
28,23,1,1,3,3,1,3862.48,4,wordin2_3.png
28,24,1,2,4,4,1,1748.51,4,wordin2_1.png
28,25,1,1,4,4,1,3890.92,4,wordex6.png
28,26,2,2,3,3,1,5702.93,4,nonwin4.png
28,27,1,2,1,1,1,4269.18,4,wordin2_2.png
28,28,1,1,3,3,1,1871.91,4,wordex3.png
28,29,1,2,2,4,0,4882,1,wordin2_8.png
28,30,2,2,3,3,1,2494.62,3,nonwex2_11.png
28,31,2,2,3,3,1,1153.07,4,nonwin10.png
28,32,2,1,1,1,1,2526.16,4,nonwin2_5.png
28,33,1,1,2,2,1,4594.65,4,wordex2_5.png
28,34,2,2,4,4,1,1962.12,4,nonwin2_4.png
28,35,2,1,3,3,1,2579.52,2,nonwex2_9.png
28,36,2,1,4,2,0,3043.08,1,nonwin8.png
28,37,2,1,1,1,1,3215.29,4,nonwin2_8.png
28,38,2,1,4,4,1,2616.77,1,nonwex4.png
28,39,2,2,1,1,1,2788.86,4,nonwin3.png
28,40,1,1,3,3,1,4501.48,4,wordin7.png
28,41,1,1,3,3,1,1390.03,4,wordin8.png
28,42,2,1,3,2,0,4303.25,1,nonwex2.png
28,43,2,1,1,2,0,2866.65,1,nonwin9.png
28,44,2,2,4,4,1,2510.39,1,nonwin2_7.png
28,45,2,2,4,2,0,5089.43,1,nonwex10.png
28,46,2,1,2,2,1,1388.68,4,nonwex3.png
28,47,2,2,2,3,0,2937.48,1,nonwex2_1.png
28,48,2,1,3,3,1,1593.74,3,nonwex2_2.png
28,49,1,1,1,1,1,1601.9,4,wordex2_11.png
28,50,1,1,4,2,0,1500.81,4,wordex2_3.png
28,51,1,2,2,1,0,3228.64,4,wordex5.png
28,52,2,1,2,2,1,4046.79,2,nonwin2_6.png
28,53,1,1,2,3,0,4098.32,3,wordin2_10.png
28,54,2,2,2,4,0,2448.17,1,nonwin5.png
28,55,1,1,1,1,1,2474.49,4,wordin2_6.png
28,56,1,2,2,2,1,2588.96,3,wordex11.png
28,57,1,1,1,1,1,3806.22,4,wordex2_6.png
28,58,1,1,2,1,0,4385.62,4,wordex2.png
28,59,1,2,4,2,0,3639.82,2,wordex10.png
28,60,2,1,4,4,1,2055.83,1,nonwex9.png
28,61,1,2,1,1,1,3878.79,4,wordex2_10.png
28,62,1,2,3,3,1,1835.66,4,wordex1.png
28,63,2,1,4,2,0,2003.46,1,nonwex8.png
28,64,2,1,2,2,1,1933.54,1,nonwin7.png
28,65,1,1,4,4,1,3715.21,4,wordin2_9.png
28,66,2,2,2,2,1,2502.73,3,nonwex6.png
28,67,1,1,4,2,0,4927.71,2,wordin2_4.png
28,68,2,1,1,3,0,2892.72,2,nonwex2_8.png
28,69,1,2,2,2,1,2540.52,4,wordin3.png
28,70,1,1,4,2,0,1080.3,4,wordin2.png
28,71,1,1,1,1,1,1720.94,4,wordex2_1.png
28,72,1,1,2,2,1,1793.01,4,wordin4.png
28,73,1,2,4,4,1,3659.59,4,wordex2_7.png
28,74,2,1,2,2,1,1871.82,3,nonwex12.png
28,75,2,2,4,4,1,1452.13,4,nonwex2_12.png
28,76,2,1,1,1,1,2280.75,4,nonwin2_1.png
28,77,2,2,3,3,1,3065.14,4,nonwin2_3.png
28,78,2,1,3,3,1,3103.23,1,nonwex2_3.png
28,79,1,2,1,1,1,1857.31,4,wordin1.png
28,80,2,1,4,4,1,1844.62,1,nonwex1.png
29,1,2,2,2,2,1,4343.41,2,nonwex2_10.png
29,2,2,2,1,4,0,3562.05,1,nonwex2_2.png
29,3,2,1,2,4,0,2012.43,1,nonwex6.png
29,4,2,1,3,4,0,3797.33,1,nonwin3.png
29,5,2,1,1,2,0,4403.99,2,nonwex12.png
29,6,1,2,1,1,1,940.73,4,wordin10.png
29,7,1,2,3,3,1,870.97,4,wordin12.png
29,8,2,2,1,2,0,3199.16,3,nonwex2_1.png
29,9,2,1,2,2,1,1245.49,3,nonwex1.png
29,10,2,2,4,1,0,1101.96,2,nonwex11.png
29,11,2,2,3,4,0,979.35,2,nonwin7.png
29,12,1,2,1,1,1,8588.29,2,wordex6.png
29,13,1,1,2,1,0,3280.2,4,wordex10.png
29,14,1,1,2,2,1,3230.78,2,wordex4.png
29,15,1,1,1,1,1,1287.62,4,wordin7.png
29,16,2,1,2,1,0,1787.94,4,nonwex2_4.png
29,17,2,2,2,3,0,2888.56,2,nonwex2_3.png
29,18,2,2,2,4,0,2195.24,2,nonwin2_11.png
29,19,2,1,2,4,0,908.27,2,nonwex9.png
29,20,2,1,4,3,0,1234.66,2,nonwin2_1.png
29,21,1,1,3,1,0,1508.98,2,wordex3.png
29,22,2,2,3,3,1,1971.41,2,nonwex3.png
29,23,2,1,4,3,0,1025.75,2,nonwin2_8.png
29,24,1,1,4,1,0,4596.85,3,wordex11.png
29,25,1,1,3,2,0,2788.55,3,wordex2_9.png
29,26,1,1,4,3,0,963.36,3,wordin2_2.png
29,27,1,1,1,4,0,2057.56,3,wordex5.png
29,28,1,2,3,3,1,814.12,4,wordex2_8.png
29,29,1,2,4,1,0,3251.7,4,wordex2_4.png
29,30,2,1,1,2,0,1564.82,2,nonwin11.png
29,31,1,2,2,2,1,4010.4,2,wordin5.png
29,32,1,2,4,4,1,1025.35,3,wordin2_12.png
29,33,1,2,1,1,1,2581.45,4,wordin2_4.png
29,34,1,1,3,1,0,2734,3,wordex7.png
29,35,1,1,4,1,0,1855.24,4,wordin9.png
29,36,2,1,3,3,1,1950.33,3,nonwex8.png
29,37,1,2,4,4,1,1937.91,4,wordex1.png
29,38,2,2,4,3,0,704.73,3,nonwin12.png
29,39,1,2,1,3,0,908.24,4,wordex2_3.png
29,40,2,2,3,3,1,787.11,3,nonwex2_6.png
29,41,1,1,1,2,0,2890.31,3,wordin2_11.png
29,42,1,1,2,2,1,1704.11,3,wordin8.png
29,43,1,1,4,4,1,3611.41,3,wordex2.png
29,44,2,2,1,3,0,836.13,2,nonwin2_5.png
29,45,1,1,1,3,0,1253.91,1,wordin3.png
29,46,2,1,4,3,0,768.12,1,nonwin2_4.png
29,47,1,1,1,1,1,3519.4,4,wordex2_11.png
29,48,2,2,2,3,0,974.34,2,nonwex2_7.png
29,49,2,2,4,3,0,1038.93,2,nonwex5.png
29,50,1,1,3,3,1,3137.32,3,wordin2.png
29,51,1,2,2,4,0,1618.66,1,wordex12.png
29,52,2,1,3,1,0,2300.26,2,nonwin5.png
29,53,2,1,3,4,0,1976.64,1,nonwex2_12.png
29,54,2,2,3,4,0,965.17,1,nonwin2_7.png
29,55,2,1,1,3,0,1346.01,2,nonwex2_5.png
29,56,2,1,1,3,0,2471.43,2,nonwex2.png
29,57,2,2,4,4,1,864,2,nonwin8.png
29,58,1,1,2,2,1,2843.13,2,wordex9.png
29,59,2,2,2,2,1,1793.61,2,nonwex2_11.png
29,60,1,2,3,1,0,2973.51,2,wordin2_1.png
29,61,2,1,4,1,0,1283.57,3,nonwin1.png
29,62,2,1,2,4,0,1264.98,2,nonwex4.png
29,63,1,2,3,3,1,6019.98,1,wordin2_6.png
29,64,2,1,1,3,0,893.26,1,nonwin4.png
29,65,1,1,3,3,1,1283.06,4,wordin2_5.png
29,66,1,1,2,3,0,964.96,4,wordex2_6.png
29,67,1,2,2,1,0,1451.19,2,wordin4.png
29,68,2,1,4,4,1,1552.5,2,nonwin2_3.png
29,69,2,2,1,4,0,836.83,2,nonwex2_9.png
29,70,2,2,4,1,0,766.86,2,nonwex2_8.png
29,71,1,2,4,4,1,5945.96,3,wordex2_1.png
29,72,1,2,2,2,1,2656.33,4,wordin2_10.png
29,73,1,2,1,3,0,3364.65,3,wordin1.png
29,74,1,2,3,4,0,1969.96,3,wordin2_8.png
29,75,2,2,1,3,0,2928.31,2,nonwin6.png
29,76,1,2,4,1,0,4405.01,4,wordin11.png
29,77,1,2,2,2,1,1942.12,2,wordin2_7.png
29,78,2,2,3,3,1,1937.81,2,nonwin2_6.png
29,79,1,1,4,4,1,1365.52,1,wordex2_5.png
29,80,2,1,3,4,0,1073.55,3,nonwin2_2.png